grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
aciculaire	asikylɛʁ	asikylɛʁ	asikylɛʁ	asikylɛʁ	compound	aci|cul|aire	0.0	0.0	0.0	asikylɛʁ	asikylɛʁ	0.0	0.0
acicule	asikyl	asikyl	asikyl	asikyl	compound	aci|cule	0.0	0.0	0.0	asikyl	asikyl	0.0	0.0
aciculifolié	asikylifɔlje	asikylifɔlje	asikylifolje	asikylifɔlje	compound	aci|cul|i|folié	0.0	0.08333333333333333	0.0	asikylifɔlje	asikylifɔlje	0.0	0.0
aciculisylve	asikylisilv	asikylisilv	asikylizilv	asikylisilv	compound	aci|cul|is|yl|ve	0.0	0.09090909090909091	0.0	asikylisilv	asikylisilv	0.0	0.0
aciculé	asikyle	asikyle	asikyle	asikyle	compound	aci|culé	0.0	0.0	0.0	asikyle	asikyle	0.0	0.0
acidifiable	asidifjabl	asidifjabl	asidifjabl	asidifjabl	compound	acidifia|ble	0.0	0.0	0.0	asidifjabl	asidifjabl	0.0	0.0
acidula	asidyla	asidyla	asidyla	asidyla	compound	acidu|la	0.0	0.0	0.0	asidyla	asidyla	0.0	0.0
acidulaient	asidylɛ	asidyle	asidylɛ	asidylɛ	compound	acidulai|ent	0.14285714285714285	0.0	0.0	asidylɛ	asidylɛ	0.0	0.0
acidulais	asidylɛ	asidyle	asidylɛ	asidylɛ	compound	acidulai|s	0.14285714285714285	0.0	0.0	asidylɛ	asidylɛ	0.0	0.0
acidulait	asidylɛ	asidylet	asidylɛ	asidylɛ	compound	acidulai|t	0.25	0.0	0.0	asidylɛ	asidylɛ	0.0	0.0
acidulas	asidyla	asidyla	asidyla	asidyla	compound	acidu|las	0.0	0.0	0.0	asidyla	asidyla	0.0	0.0
acidulasse	asidylas	asidylas	asidylas	asidylas	compound	acidu|lasse	0.0	0.0	0.0	asidylas	asidylas	0.0	0.0
acidulassent	asidylas	asidylas	asidylas	asidylas	compound	acidu|lassent	0.0	0.0	0.0	asidylas	asidylas	0.0	0.0
acidulasses	asidylas	asidylas	asidylas	asidylas	compound	acidu|lasses	0.0	0.0	0.0	asidylas	asidylas	0.0	0.0
acidulassiez	asidylasje	asidylasje	asidylasje	asidylasje	compound	acidu|lassiez	0.0	0.0	0.0	asidylasje	asidylasje	0.0	0.0
acidulassions	asidylasjɔ	asidylasjɔ	asidylasjɔ	asidylasjɔ	compound	acidu|lassions	0.0	0.0	0.0	asidylasjɔ̃	asidylasjɔ̃	0.09090909090909091	0.09090909090909091
acidulent	asidyl	asidyl	asidylɑ	asidyl	compound	acidule|nt	0.0	0.14285714285714285	0.0	asidyl	asidyl	0.0	0.0
acidulera	asidylʁa	asidylea	asidylʁa	asidyləʁa	compound	aciduler|a	0.125	0.0	0.1111111111111111	asidyləʁa	asidyləʁa	0.1111111111111111	0.1111111111111111
acidulerai	asidylʁe	asidyleɛ	asidylʁe	asidyləʁe	compound	aciduler|ai	0.25	0.0	0.1111111111111111	asidyləʁɛ	asidyləʁɛ	0.2222222222222222	0.2222222222222222
aciduleraient	asidylʁɛ	asidyleɛ	asidylʁɛ	asidyləʁɛ	compound	aciduler|aient	0.125	0.0	0.1111111111111111	asidyləʁɛ	asidyləʁɛ	0.1111111111111111	0.1111111111111111
acidulerais	asidylʁɛ	asidyleɛ	asidylʁɛ	asidyləʁɛ	compound	aciduler|ais	0.125	0.0	0.1111111111111111	asidyləʁɛ	asidyləʁɛ	0.1111111111111111	0.1111111111111111
acidulerait	asidylʁɛ	asidyleɛ	asidylʁɛ	asidyləʁɛ	compound	aciduler|ait	0.125	0.0	0.1111111111111111	asidyləʁɛ	asidyləʁɛ	0.1111111111111111	0.1111111111111111
aciduleras	asidylʁa	asidylea	asidylʁa	asidyləʁa	compound	aciduler|as	0.125	0.0	0.1111111111111111	asidyləʁa	asidyləʁa	0.1111111111111111	0.1111111111111111
acidulerez	asidylʁe	asidylee	asidylʁe	asidyləʁe	compound	aciduler|ez	0.125	0.0	0.1111111111111111	asidyləʁe	asidyləʁe	0.1111111111111111	0.1111111111111111
acidulerons	asidylʁɔ	asidyleɔ	asidylʁɔ	asidyləʁɔ	compound	aciduler|ons	0.125	0.0	0.1111111111111111	asidyləʁɔ̃	asidyləʁɔ̃	0.2	0.2
aciduleront	asidylʁɔ	asidyleɔ	asidylʁɔ	asidyləʁɔ	compound	aciduler|ont	0.125	0.0	0.1111111111111111	asidyləʁɔ̃	asidyləʁɔ̃	0.2	0.2
acidules	asidyl	asidyl	asidyl	asidyl	compound	acidule|s	0.0	0.0	0.0	asidyl	asidyl	0.0	0.0
aciduliez	asidylje	asidylje	asidylje	asidylje	compound	acidu|liez	0.0	0.0	0.0	asidylje	asidylje	0.0	0.0
acidulions	asidyljɔ	asidyljɔ	asidyljɔ	asidyljɔ	compound	acidu|lions	0.0	0.0	0.0	asidyljɔ̃	asidyljɔ̃	0.1111111111111111	0.1111111111111111
acidulons	asidylɔ	asidylɔ	asidylɔ	asidylɔ	compound	acidu|lons	0.0	0.0	0.0	asidylɔ̃	asidylɔ̃	0.125	0.125
acidulâmes	asidylam	asidylam	asidylam	asidylam	compound	acidu|l|âmes	0.0	0.0	0.0	asidylɑm	asidylam	0.125	0.0
acidulât	asidyla	asidyla	asidyla	asidyla	compound	[]	0.0	0.0	0.0	asidyla	asidyla	0.0	0.0
acidulâtes	asidylat	asidylat	asidylat	asidylat	compound	[]	0.0	0.0	0.0	asidylat	asidylat	0.0	0.0
acidulèrent	asidylɛʁ	asidylɛʁ	asidylɛʁ	asidylɛʁ	compound	acidu|lèrent	0.0	0.0	0.0	asidylɛʁ	asidylɛʁ	0.0	0.0
acineuse	asinøz	asinøz	asinøz	asinøz	compound	aci|neuse	0.0	0.0	0.0	asinøz	asinøz	0.0	0.0
aciération	asjeʁasjɔ	asjeʁasjɔ	asjeʁasjɔ	asjeʁasjɔ	compound	aciéra|tion	0.0	0.0	0.0	asjeʁasjɔ̃	asjeʁasjɔ̃	0.1	0.1
aclaste	aklast	aklast	aklast	aklast	compound	ac|laste	0.0	0.0	0.0	aklast	aklast	0.0	0.0
acommerciale	akɔmɛʁsjal	akɔmɛʁsjal	akɔmɛʁsjal	akɔmɛʁsjal	compound	a|commerciale	0.0	0.0	0.0	akɔmɛʁsjal	akɔmɛʁsjal	0.0	0.0
acotylédoné	akɔtiledɔne	akɔtiledɔe	akotiledone	akɔtiledɔne	compound	a|cotylédon|é	0.1	0.18181818181818182	0.0	akɔtiledɔne	akɔtiledɔne	0.0	0.0
acouphène	akufɛn	akufɛn	akufɛn	akufɛn	compound	[]	0.0	0.0	0.0	akufɛn	akufɛn	0.0	0.0
acousmatique	akusmatik	akusmatik	akusmatik	akusmatik	compound	ac|ous|matique	0.0	0.0	0.0	akusmatik	akusmatik	0.0	0.0
acoustiquement	akustikmɑ	akustikmɑ	akustikmɑ	akustikmɑ	compound	acoustique|ment	0.0	0.0	0.0	akustikmɑ̃	akustikmɑ̃	0.1	0.1
acquisitif	akizitif	akizitif	akizitif	askizitif	compound	acquisit|if	0.0	0.0	0.1111111111111111	akizitif	akizitif	0.0	0.0
acquîmes	akim	akim	akim	askim	compound	[]	0.0	0.0	0.2	akim	akim	0.0	0.0
acratopège	akʁatɔpɛʒ	akʁatɔpɛʒ	akʁatopɛʒ	akʁatɔpɛʒ	compound	[]	0.0	0.1111111111111111	0.0	akʁatɔpɛʒ	akʁatɔpɛʒ	0.0	0.0
acrimonial	akʁimɔnjal	akʁimɔnial	akʁimonjal	akʁimɔnjal	compound	acr|im|oni|al	0.1	0.1	0.0	akʁimɔnjal	akʁimɔnjal	0.0	0.0
acrimoniale	akʁimɔnjal	akʁimɔnjal	akʁimonjal	akʁimɔnjal	compound	acr|i|moniale	0.0	0.1	0.0	akʁimɔnjal	akʁimɔnjal	0.0	0.0
acrolecte	akʁɔlɛkt	akʁɔlɛkt	akʁolɛkt	akʁɔlɛkt	compound	acro|lect|e	0.0	0.125	0.0	akʁɔlɛkt	akʁɔlɛkt	0.0	0.0
acromienne	akʁɔmjɛn	akʁɔmjɛn	akʁomjɛn	akʁɔmjɛn	compound	acro|mienne	0.0	0.125	0.0	akʁɔmjɛn	akʁɔmjɛn	0.0	0.0
acrophobie	akʁɔfɔbi	akʁɔfɔbi	akʁofobi	akʁɔfɔbi	compound	acro|phobie	0.0	0.25	0.0	akʁɔfɔbi	akʁɔfɔbi	0.0	0.0
acrophonie	akʁɔfɔni	akʁɔfɔni	akʁofoni	akʁɔfɔni	compound	acro|pho|nie	0.0	0.25	0.0	akʁɔfɔni	akʁɔfɔni	0.0	0.0
acta	akta	akta	akta	akta	compound	act|a	0.0	0.0	0.0	akta	akta	0.0	0.0
actantielle	aktɑsjɛl	aktɑsjɛl	aktɑsjɛl	aktɑtjɛl	compound	actant|ielle	0.0	0.0	0.125	aktɑ̃sjɛl	aktɑ̃sjɛl	0.1111111111111111	0.1111111111111111
actinique	aktinik	aktinik	aktinik	aktinik	compound	act|inique	0.0	0.0	0.0	aktinik	aktinik	0.0	0.0
actinomorphe	aktinɔmɔʁf	aktinɔmɔʁf	aktinomɔʁf	aktinɔmɔʁf	compound	act|ino|morph|e	0.0	0.1	0.0	aktɛ̃nɔʁf	aktinɔmɔʁf	0.4444444444444444	0.0
actinomorphes	aktinɔmɔʁf	aktinɔmɔʁfɛ	aktinomɔʁf	aktinɔmɔʁf	compound	act|ino|morph|es	0.09090909090909091	0.1	0.0	aktɛ̃nɔʁmɛ	aktinɔmɔʁf	0.6	0.0
actinorhizienne	aktinɔʁizjɛn	aktinɔʁʼizjɛn	aktinoʁizjɛn	aktinɔʁizjɛn	compound	act|ino|r|hi|zienne	0.07692307692307693	0.08333333333333333	0.0	aktɛ̃ɔʁizjɛn	aktinɔʁizjɛn	0.16666666666666666	0.0
actinothérapie	aktinɔteʁapi	aktinɔteʁapi	aktinoteʁapi	aktinɔteʁapi	compound	act|ino|thérapie	0.0	0.08333333333333333	0.0	aktɛ̃ɔteʁapi	aktinɔteʁapi	0.16666666666666666	0.0
actinothérapies	aktinɔteʁapi	aktinɔteʁapi	aktinoteʁapi	aktinɔteʁapi	compound	act|ino|thérapies	0.0	0.08333333333333333	0.0	aktɛ̃ɔteʁapi	aktinɔteʁapi	0.16666666666666666	0.0
actionnariale	aksjɔnaʁjal	aksjɔnaʁijal	aksjɔnaʁjal	aktjɔnaʁjal	compound	actionna|ria|le	0.08333333333333333	0.0	0.09090909090909091	aksjɔnaʁjal	aksjɔnaʁjal	0.0	0.0
actionnelle	aksjɔnɛl	aksjɔnɛl	aksjɔnɛl	aktjɔnɛl	compound	actionne|lle	0.0	0.0	0.125	aksjɔnɛl	aksjɔnɛl	0.0	0.0
actu	akty	akty	akty	akty	compound	act|u	0.0	0.0	0.0	akty	akty	0.0	0.0
acuminée	akymine	akymine	akymine	akymine	compound	ac|u|minée	0.0	0.0	0.0	akymine	akymine	0.0	0.0
acutangulée	akytɑɡyle	akyɑɡyle	akytɑɡyle	akytɑɡyle	compound	acut|ang|ul|ée	0.125	0.0	0.0	akytɑ̃ɡyle	akytɑ̃gyle	0.1	0.2
acute	akyt	aky	akyt	akyt	compound	acut|e	0.3333333333333333	0.0	0.0	akyt	akyt	0.0	0.0
acéracée	aseʁase	aseʁase	aseʁase	aseʁase	compound	acé|racée	0.0	0.0	0.0	aseʁase	aseʁase	0.0	0.0
acéraine	aseʁɛn	aseʁɛn	aseʁɛn	aseʁɛn	compound	acé|raine	0.0	0.0	0.0	aseʁɛn	aseʁɛn	0.0	0.0
acérola	aseʁɔla	aseʁɔla	aseʁola	aseʁɔla	compound	acé|rol|a	0.0	0.14285714285714285	0.0	aseʁɔla	aseʁɔla	0.0	0.0
acétaliser	asetalize	asetalize	asetalize	asetalize	compound	acé|tal|iser	0.0	0.0	0.0	asetalize	asetalize	0.0	0.0
acétamide	asetamid	asetamid	asetamid	asetamid	compound	acé|ta|mi|de	0.0	0.0	0.0	asetamid	asetamid	0.0	0.0
acétaminophène	asetaminɔfɛn	asetaminɔfɛn	asetaminofɛn	asetaminɔfɛn	compound	[]	0.0	0.08333333333333333	0.0	asetaminɔfɛn	asetaminɔfɛn	0.0	0.0
acéteuse	asetøz	asetøz	asetøz	asetøz	compound	acé|teuse	0.0	0.0	0.0	asetøz	asetøz	0.0	0.0
acétifier	asetifje	asetifje	asetifje	asetifje	compound	acé|tif|ier	0.0	0.0	0.0	asetifje	asetifje	0.0	0.0
acétylcholine	asetilkɔlin	asetilʃɔlin	asetilʃolin	asetilʃɔlin	compound	acé|ty|l|cho|line	0.09090909090909091	0.18181818181818182	0.09090909090909091	asetilʃɔlin	asetilkɔlin	0.09090909090909091	0.0
acétylure	asetilyʁ	asetilyʁ	asetilyʁ	asetilyʁ	compound	acé|ty|lure	0.0	0.0	0.0	asetilyʁ	asetilyʁ	0.0	0.0
acétée	asete	asete	asete	asete	compound	acé|tée	0.0	0.0	0.0	asete	asete	0.0	0.0
acœlomate	aselɔmat	aselɔmat	akoəlomat	akœlɔmat	compound	[]	0.0	0.4444444444444444	0.25	asɔlɔmat	akelɔmat	0.125	0.125
addictif	adiktif	adiktif	adiktif	addiktif	compound	ad|dic|tif	0.0	0.0	0.125	adiktif	adiktif	0.0	0.0
addictive	adiktiv	adiktiv	adiktiv	addiktiv	compound	ad|dic|tive	0.0	0.0	0.125	adiktiv	adiktiv	0.0	0.0
addictivement	adiktivmɑ	adiktivmɑ	adiktivmɑ	addiktivmɑ	compound	ad|dic|tive|ment	0.0	0.0	0.1	adiktivmɑ̃	adiktivmɑ̃	0.1	0.1
addictologue	adiktɔlɔɡ	adiktɔlɔɡ	adiktoloɡ	addiktɔlɔɡ	compound	ad|dic|tologue	0.0	0.2222222222222222	0.1	adiktɔlɔɡ	adiktɔlɔg	0.0	0.1111111111111111
additionnellement	adisjɔnɛlmɑ	adisjɔnɛlmɑ	adisjɔnɛlmɑ	addisjɔnɛlmɑ	compound	additionnelle|ment	0.0	0.0	0.08333333333333333	adisjɔnɛlmɑ̃	adisjɔnɛlmɑ̃	0.08333333333333333	0.08333333333333333
additionneur	adisjɔnœʁ	adisjɔnœʁ	adisjɔnœʁ	addisjɔnœʁ	compound	additionne|ur	0.0	0.0	0.1	adisjɔnœʁ	adisjɔnœʁ	0.0	0.0
adductif	adyktif	adyktif	adyktif	adyktif	compound	ad|duct|if	0.0	0.0	0.0	adyktif	adyktif	0.0	0.0
adductifs	adyktif	adyktif	adyktif	adyktif	compound	ad|duct|ifs	0.0	0.0	0.0	adyktif	adyktif	0.0	0.0
adductive	adyktiv	adyktiv	adyktiv	adyktiv	compound	ad|duct|ive	0.0	0.0	0.0	adyktiv	adyktiv	0.0	0.0
adductives	adyktiv	adyktiv	adyktiv	adyktiv	compound	ad|duct|ives	0.0	0.0	0.0	adyktiv	adyktiv	0.0	0.0
adent	adɑ	ad	ad	ad	compound	ade|nt	0.5	0.5	0.5	ad	ad	0.5	0.5
adhésivement	adezivmɑ	adezivmɑ	adezivmɑ	adezivmɑ	compound	adhésive|ment	0.0	0.0	0.0	adezivmɑ̃	adezivmɑ̃	0.1111111111111111	0.1111111111111111
adive	adiv	adiv	adiv	adiv	compound	adi|ve	0.0	0.0	0.0	adiv	adiv	0.0	0.0
adja	adʒa	adʒa	adʒa	adʒa	compound	ad|ja	0.0	0.0	0.0	adʒa	adʒa	0.0	0.0
adjectival	adʒɛktival	adʒɛktival	adʒɛktival	adʒɛktival	compound	adjectiva|l	0.0	0.0	0.0	adʒɛktival	adʒɛktival	0.0	0.0
adjectivation	adʒɛktivasjɔ	adʒɛktivasjɔ	adʒɛktivasjɔ	adʒɛktivasjɔ	compound	adjectiva|tion	0.0	0.0	0.0	adʒɛktivasjɔ̃	adʒɛktivasjɔ̃	0.07692307692307693	0.07692307692307693
adjectivatrice	adʒɛktivatʁis	adʒɛktivatʁis	adʒɛktivatʁis	adʒɛktivatʁis	compound	adjectiva|trice	0.0	0.0	0.0	adʒɛktivatʁis	adʒɛktivatʁis	0.0	0.0
adjudicatif	adʒydikatif	adʒdikatif	adʒydikatif	adʒydikatif	compound	ad|ju|dic|atif	0.1	0.0	0.0	adʒydikytif	adʒydikatif	0.09090909090909091	0.0
adjudicatifs	adʒydikatif	adʒdikatif	adʒydikatif	adʒydikatif	compound	ad|ju|dic|atif|s	0.1	0.0	0.0	adʒydikytif	adʒydikatif	0.09090909090909091	0.0
adjudicative	adʒydikativ	adʒdikativ	adʒydikativ	adʒydikativ	compound	ad|ju|dic|ative	0.1	0.0	0.0	adʒydikativ	adʒydikativ	0.0	0.0
adjudicatives	adʒydikativ	adʒdikativ	adʒydikativ	adʒydikativ	compound	ad|ju|dic|ative|s	0.1	0.0	0.0	adʒydikytiv	adʒydikativ	0.09090909090909091	0.0
admittance	admitɑs	admitɑs	admitɑs	admitɑs	compound	admit|tance	0.0	0.0	0.0	admisɑs	admitɑ̃s	0.14285714285714285	0.125
admittatur	admitatyʁ	admitatyʁ	admitatyʁ	admitatyʁ	compound	admit|ta|tur	0.0	0.0	0.0	admitatyʁ	admitatyʁ	0.0	0.0
adnominal	adnɔminal	adnɔminal	adnominal	adnɔminal	compound	ad|nominal	0.0	0.1111111111111111	0.0	adnɔminal	adnɔminal	0.0	0.0
adnominale	adnɔminal	adnɔminal	adnominal	adnɔminal	compound	ad|nominale	0.0	0.1111111111111111	0.0	adnɔminal	adnɔminal	0.0	0.0
adoratif	adɔʁatif	adɔʁatif	adoʁatif	adɔʁatif	compound	adora|tif	0.0	0.125	0.0	adɔʁatif	adɔʁatif	0.0	0.0
adoratifs	adɔʁatif	adɔʁatif	adoʁatif	adɔʁatif	compound	adora|tifs	0.0	0.125	0.0	adɔʁatif	adɔʁatif	0.0	0.0
adorative	adɔʁativ	adɔʁativ	adoʁativ	adɔʁativ	compound	adora|tive	0.0	0.125	0.0	adɔʁativ	adɔʁativ	0.0	0.0
adoratives	adɔʁativ	adɔʁativ	adoʁativ	adɔʁativ	compound	adora|tive|s	0.0	0.125	0.0	adɔʁativ	adɔʁativ	0.0	0.0
adorner	adɔʁne	adɔʁne	adɔʁne	adɔʁne	compound	ad|orner	0.0	0.0	0.0	adɔʁne	adɔʁne	0.0	0.0
adpositionnelle	adpozisjɔnɛl	adpozisjɔnɛll	adpozisjɔnɛl	adpozisjɔnɛl	compound	ad|positionnel|le	0.07692307692307693	0.0	0.0	adpozisjɔnɛl	adpozisjɔnɛl	0.0	0.0
adscrite	adskʁit	atskʁi	adskʁit	adskʁit	compound	adscrit|e	0.3333333333333333	0.0	0.0	atskʁit	adskʁit	0.14285714285714285	0.0
adscrites	adskʁit	atskʁiɛ	adskʁit	adskʁit	compound	adscrit|es	0.2857142857142857	0.0	0.0	atskʁit	adskʁit	0.14285714285714285	0.0
adsorbe	adsɔʁb	adsɔʁb	adsɔʁb	adzɔʁb	compound	ads|orbe	0.0	0.0	0.16666666666666666	atsɔʁb	atsɔʁb	0.16666666666666666	0.16666666666666666
adultérer	adylteʁe	adylteʁe	adylteʁe	adylteʁe	compound	ad|ul|tér|er	0.0	0.0	0.0	adylteʁe	adylteʁe	0.0	0.0
adverbal	advɛʁbal	advɛʁbal	advɛʁbal	advɛʁbal	compound	ad|verbal	0.0	0.0	0.0	advɛʁbal	advɛʁbal	0.0	0.0
adverbale	advɛʁbal	advɛʁbal	advɛʁbal	advɛʁbal	compound	ad|verbale	0.0	0.0	0.0	advɛʁbal	advɛʁbal	0.0	0.0
adversatif	advɛʁsatif	advɛʁsatif	advɛʁsatif	advɛʁsatif	compound	ad|versa|tif	0.0	0.0	0.0	advɛʁsatif	advɛʁsatif	0.0	0.0
adversative	advɛʁsativ	advɛʁsativ	advɛʁsativ	advɛʁsativ	compound	ad|versa|tive	0.0	0.0	0.0	advɛʁsativ	advɛʁsativ	0.0	0.0
adénite	adenit	adenit	adenit	adenit	compound	adé|nite	0.0	0.0	0.0	adenit	adenit	0.0	0.0
adénoassociée	adenɔasɔsje	adenoasɔsje	adenɔasosje	adenɔasɔsje	compound	adé|no|associée	0.09090909090909091	0.09090909090909091	0.0	adenɔasɔsje	adenɔasɔsje	0.0	0.0
adénoviral	adenoviʁal	adenoviʁal	adenoviʁal	adenɔviʁal	compound	adé|no|viral	0.0	0.0	0.1	adenoviʁal	adenɔviʁal	0.0	0.1
adénovirale	adenɔviʁal	adenoviʁal	adenoviʁal	adenɔviʁal	compound	adé|no|virale	0.1	0.1	0.0	adenoviʁal	adenɔviʁal	0.1	0.0
adénoïde	adenɔid	adenɔid	adenɔid	adenɔid	compound	adé|noï|de	0.0	0.0	0.0	adenɔid	adenɔid	0.0	0.0
afar	afaʁ	afaʁ	afaʁ	afaʁ	compound	af|ar	0.0	0.0	0.0	afaʁ	afaʁ	0.0	0.0
affamement	afaməmɑ	afammɑ	afammɑ	afammɑ	compound	affame|ment	0.16666666666666666	0.16666666666666666	0.16666666666666666	afaməmɑ̃	afammɑ̃	0.125	0.2857142857142857
affectionnément	afɛksjɔnemɑ	afɛksjɔnemɑ	afɛksjɔnemɑ	afɛksjɔnemɑ	compound	affectionné|ment	0.0	0.0	0.0	afɛksjɔnemɑ̃	afɛksjɔnemɑ̃	0.08333333333333333	0.08333333333333333
affichable	afiʃabl	afiʃabl	afiʃabl	afiʃabl	compound	afficha|ble	0.0	0.0	0.0	afiʃabl	afiʃabl	0.0	0.0
affileur	afilœʁ	afilœʁ	afilœʁ	afilœʁ	compound	affile|ur	0.0	0.0	0.0	afilœʁ	afilœʁ	0.0	0.0
affirmateur	afiʁmatœʁ	afiʁmatœʁ	afiʁmatœʁ	afiʁmatœʁ	compound	affirma|teur	0.0	0.0	0.0	afiʁmatœʁ	afiʁmatœʁ	0.0	0.0
affirmatrice	afiʁmatʁis	afiʁmatʁis	afiʁmatʁis	afiʁmatʁis	compound	affirma|trice	0.0	0.0	0.0	afiʁmatʁis	afiʁmatʁis	0.0	0.0
affixassions	afiksasjɔ	afiksɑzjɔ	afiksasjɔ	afiksasjɔ	compound	affixas|sions	0.2222222222222222	0.0	0.0	afiksasjɔ̃	afiksasjɔ̃	0.1	0.1
affixent	afiks	afiks	afiks	afiks	compound	affixe|nt	0.0	0.0	0.0	afiks	afiks	0.0	0.0
afocale	afɔkal	afɔkal	afokal	afɔkal	compound	a|focale	0.0	0.16666666666666666	0.0	afɔkal	afɔkal	0.0	0.0
africanité	afʁikanite	afʁikanite	afʁikanite	afʁikanite	compound	af|ric|ani|té	0.0	0.0	0.0	afʁikanite	afʁikanite	0.0	0.0
afrocolombienne	afʁokɔlɔbjɛn	afʁokɔlɔbjɛn	afʁokolɔbjɛn	afʁɔkɔlɔbjɛn	compound	afro|colombienne	0.0	0.08333333333333333	0.08333333333333333	afʁɔkɔlɔ̃bjɛn	afʁɔkɔlɔ̃bjɛn	0.15384615384615385	0.15384615384615385
afroéquatorienne	afʁoekatɔʁjɛn	afʁoekwatɔʁjɛn	afʁɔekatoʁjɛn	afʁɔekatɔʁjɛn	compound	afro|équatorienne	0.07142857142857142	0.15384615384615385	0.07692307692307693	afʁɔekwatɔʁjɛn	afʁɔekwatɔʁjɛn	0.14285714285714285	0.14285714285714285
agami	aɡami	aɡami	aɡami	aɡami	compound	aga|mi	0.0	0.0	0.0	aɡami	agami	0.0	0.2
aganite	aɡanit	aɡanit	aɡanit	aɡanit	compound	aga|nite	0.0	0.0	0.0	aɡanit	aganit	0.0	0.16666666666666666
agaric	aɡaʁik	aɡaʁik	aɡaʁik	aɡaʁik	compound	aga|ric	0.0	0.0	0.0	aɡaʁik	agaʁik	0.0	0.16666666666666666
agathachristien	aɡatakʁistjɛ	aɡatakʁistjɛ	aɡɐθakɹɪsʃən	aɡatakʁistjɛ	compound	aga|tha|christ|ien	0.0	0.5833333333333334	0.0	aɡatʃʁistjɛ̃	agatakʁistjɛ̃	0.25	0.15384615384615385
agathachristienne	aɡatakʁistjɛn	aɡatakʁistjɛn	aɡɐθakɹɪsʃən	aɡatakʁistjɛn	compound	aga|tha|christ|ienne	0.0	0.5833333333333334	0.0	aɡatakʁistjɛn	agatakʁistjɛn	0.0	0.07692307692307693
agathodémon	aɡatɔdemɔ	aɡatɔdemɔ	aɡatodemɔ	aɡatɔdemɔ	compound	aga|tho|démon	0.0	0.1111111111111111	0.0	aɡatɔdemɔ̃	agatɔdemɔ̃	0.1	0.2
agatifiée	aɡatifje	aɡatifje	aɡatifje	aɡatifje	compound	aga|ti|fiée	0.0	0.0	0.0	aɡatifje	agatifje	0.0	0.125
agatiser	aɡatize	aɡatize	aɡatize	aɡatize	compound	aga|tiser	0.0	0.0	0.0	aɡatize	agatize	0.0	0.14285714285714285
agavé	aɡave	aɡave	aɡave	aɡave	compound	aga|vé	0.0	0.0	0.0	agave	agave	0.2	0.2
agenouillement	aʒnujmɑ	aʒnujmɑ	aʒnujmɑ	aʒnujmɑ	compound	agenouille|ment	0.0	0.0	0.0	aʒnujmɑ̃	aʒnujmɑ̃	0.125	0.125
agençable	aʒɑsabl	aʒɑsabl	aʒɑsabl	aʒɑsabl	compound	agença|ble	0.0	0.0	0.0	aʒɑ̃sabl	aʒɑ̃sabl	0.125	0.125
agglutinatif	aɡlytinatif	aglytinatif	aɡlytinatif	aɡlytinatif	compound	agglutina|tif	0.09090909090909091	0.0	0.0	aglytinatif	aglytinatif	0.09090909090909091	0.09090909090909091
agglutinatifs	aɡlytinatif	aglytinatif	aɡlytinatif	aɡlytinatif	compound	agglutina|tifs	0.09090909090909091	0.0	0.0	aglytinatif	aglytinatif	0.09090909090909091	0.09090909090909091
agglutinative	aɡlytinativ	aglytinativ	aɡlytinativ	aɡlytinativ	compound	agglutina|tive	0.09090909090909091	0.0	0.0	aɡlytinativ	aglytinativ	0.0	0.09090909090909091
agglutinatives	aɡlytinativ	aglytinativ	aɡlytinativ	aɡlytinativ	compound	agglutina|tive|s	0.09090909090909091	0.0	0.0	aɡlytinativ	aglytinativ	0.0	0.09090909090909091
agglutinatrice	aɡlytinatʁis	aglytinatʁis	aɡlytinatʁis	aɡlytinatʁis	compound	agglutina|trice	0.08333333333333333	0.0	0.0	aglytinatʁis	aglytinatʁis	0.08333333333333333	0.08333333333333333
aglacissage	aɡlasisaʒ	aɡlasisaʒ	aɡlasisaʒ	aɡlasisaʒ	compound	ag|lacis|sage	0.0	0.0	0.0	aglasisaʒ	aglasisaʒ	0.1111111111111111	0.1111111111111111
agnat	aɡna	aɡnat	anja	aɲa	compound	ag|na|t	0.2	0.5	0.6666666666666666	aɡnat	aɲa	0.2	0.6666666666666666
agnatique	aɡnatik	aɡnatik	anjatik	aɲatik	compound	ag|na|tique	0.0	0.2857142857142857	0.3333333333333333	aɡnatik	agnatik	0.0	0.14285714285714285
agriculturale	aɡʁikyltyʁal	aɡʁikyltyʁal	aɡʁikyltyʁal	aɡʁikyltyʁal	compound	ag|ri|culturale	0.0	0.0	0.0	agʁikyltyʁal	agʁikyltyʁal	0.08333333333333333	0.08333333333333333
agroenvironnementale	aɡʁoɑviʁɔnmɑtal	agʁoɑviʁɔnmɑtal	aɡʁoɑviʁɔnmɑtal	aɡʁɔɑviʁɔnmɑtal	compound	agro|environnementale	0.06666666666666667	0.0	0.06666666666666667	aɡʁɔɑ̃viʁɔnmɑ̃tal	agʁɔɛ̃viʁɔnmɑ̃tal	0.17647058823529413	0.29411764705882354
agrumiculture	aɡʁymikyltyʁ	aɡʁymikyltyʁ	aɡʁymikyltyʁ	aɡʁymikyltyʁ	compound	ag|ru|mi|culture	0.0	0.0	0.0	agʁymikyltyʁ	agʁymikyltyʁ	0.08333333333333333	0.08333333333333333
