grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
Feuerschutzes	fɔɪɐʃʊtsəs	ˈfɔɪɐˌʃʊtsəs	fˈɔøɜʃˌʊtsəs	fɔɔʏɐʃʊtsəs	dict	[]	0.200	0.400	0.200
Feuerstein	fɔʏɐʃtaɪn	ˈfɔɪɐˌʃtaɪn	fˈɔøɜʃtˌaɪn	fɔʏɐʃtaɪn	dict	[]	0.333	0.444	0.000
Feuersturm	fɔɪɐʃtʊʁm	ˈfɔɪɐˌʃtʊʁm	fˈɔøɜstˌ??m	fɔɔʏɛʁstʊʁm	dict	[]	0.222	0.778	0.556
Feuertaufe	fɔʏɐtaʊfə	fˈɔøɜtˌaʊfə	fˈɔøɜtˌaʊfə	fɔʏɐtaʊfə	dict	[]	0.444	0.444	0.000
Feuerwache	fɔɪɐvaxə	ˈfɔɪɐˌvaxə	fˈɔøɜvˌaxə	fɔɔʏɐvaxə	dict	[]	0.250	0.500	0.250
Feuerwehr	fɔɪɐveːɐ	ˈfɔɪɐˌveːɐ	fˈɔøɜvˌeːɾ	fɔɔʏɐveːʁ	dict	[]	0.250	0.625	0.375
Feuerwehrfrau	fɔʏɐveːɐfʁaʊ	ˈfɔɪɐveːɐˌfʁaʊ	fˈɔøɜvˌeːɾfraʊ	fɔɔʏɐveːʁfʁaoː	dict	[]	0.250	0.500	0.333
Feuerwehrhaus	fɔɪɐveːɐhaʊs	ˈfɔɪɐˌveːɐhaʊs	fˈɔøɜvˌeːɾhaʊs	fɔɔʏɐveːʁaoːs	compound	feuerwehr|haus	0.167	0.417	0.500
Feuerwehrmann	fɔʏɐveːɐman	ˈfɔɪɐveːɐˌman	fˈɔøɜvˌeːɾman	fɔʏɐveːɐman	dict	[]	0.273	0.455	0.000
Feuerwehrschlauch	fɔʏɐveːɐʃlaʊx	ˈfɔɪɐˌveːɐʃlaʊx	fˈɔøɜvˌeːɾʃlaʊx	fɔɔʏɐveːʁstslaoːx	compound	feuerwehr|schlauch	0.231	0.385	0.538
Feuerwehrwagen	fɔɪɐveːɐvaːɡən	ˈfɔɪɐˌveːɐˈvaːɡn	fˈɔøɜvˌeːɾvɑːɡən	fɔɔʏɐveːʁvagən	compound	feuerwehr|wagen	0.286	0.429	0.357
Feuerzange	fɔɪɐtsaŋə	ˈfɔɪɐˈtsaŋə	fˈɔøɜtsˌaŋə	fɔɔʏʔɛːɐtsaŋə	compound	feuer|zange	0.222	0.444	0.556
Feuerzangenbowle	fɔɪɐtsaŋənboːlə	ˈfɔɪɐtsaŋənˌboːlə	fˈɔøɜtsˌaŋənbˌɔvlə	fɔɔʏʔɛːɐtsaŋɛnbɔvlə	dict	[]	0.133	0.467	0.533
Feuerzeug	fɔɪɐtsɔɪk	ˈfɔɪɐˌtsɔɪk	fˈɔøɜtsˌɔøk	fɔɔʏeːɐtsɔɔʏk	dict	[]	0.222	0.556	0.667
Feuerzeugen	fɔɪɐtsɔɪɡn	ˈfɔɪɐˌtsɔɪɡn	fˈɔøɜtsˌɔøɡən	fɔɔʏeːɐtsɔɔʏgən	dict	[]	0.200	0.600	0.800
Feuilletonist	føjətonɪst	føjətoˈnɪst	fˌɔøɪlˌeːtoːnˈɪst	fɔɔʏɪlleːtoːnɪst	dict	[]	0.100	0.900	0.900
Fex	fɛks	fɛks	fˈɛks	fəks	dict	[]	0.000	0.250	0.250
Fiaker	fiaːkɐ	fiˈaːkɐ	fˈiːɑːkɜ	fiːakɐ	dict	[]	0.167	0.667	0.000
Fiale	fiaːlə	fiˈaːlə	fiːˈɑːlə	fiːalə	dict	[]	0.167	0.500	0.333
Fiber	fiːbər	ˈfiːbɐ	fˈiːbɜ	fiːbɐ	dict	[]	0.500	0.500	0.333
Fichte	fɪctə	ˈfɪctə	fˈɪctə	fɪctə	dict	[]	0.200	0.200	0.000
Fichtenast	fictnast	ˈfɪctnast	fˈɪctənˌast	fɪcteːnast	compound	fichten|ast	0.250	0.500	0.375
Fichtenholz	fictnhɔlts	ˈfɪctnˌhɔlts	fˈɪctənhˌɔlts	fɪctɛnɔlts	dict	[]	0.300	0.400	0.300
Fichtenrüsselkäfer	fɪctnʁʏslkɛːfɐ	ˈfɪctnˈʁʏslˈkɛːfɐ	fˈɪctənrˌysəlkˌɛːfɜ	fɪctɛnʁʏszɛlkɛfɐ	compound	fichten|rüssel|käfer	0.214	0.571	0.286
Fichtenspargel	fɪctnʃpaʁɡl	ˈfɪctnˈʃpaʁɡl	fˈɪctənspˌaɾɡəl	fɪctɛnspaʁgəl	compound	fichten|spargel	0.182	0.545	0.364
Fichtenspinner	fɪctnʃpɪnɐ	ˈfɪctnˈʃpɪnɐ	fˈɪctənspˌɪnɜ	fɪctɛnspɪnnɐ	compound	fichten|spinner	0.200	0.500	0.300
Fichtenzapfen	fɪctntsapfn	ˈfɪctnˌtsapfn	fˈɪctəntsˌapfən	fɪctɛntsapfən	dict	[]	0.182	0.364	0.182
Fichtenzweig	fictntsvaɪk	ˈfɪctnˌtsvaɪk	fɪctˈɛntsvaɪk	fɪctɛntsvəɪc	dict	[]	0.273	0.273	0.364
Fichtenästen	fictnɛstn	ˈfɪctnˈɛstn	fˈɪctənˌɛstən	fɪcteːnɛstən	compound	fichten|ästen	0.333	0.556	0.444
Fick	fɪk	fɪk	fˈɪk	fɪk	dict	[]	0.000	0.333	0.000
Ficker	fɪkɐ	ˈfɪkɐ	fˈɪkɜ	fɪkɐ	dict	[]	0.250	0.500	0.000
Fickschlampe	fɪkʃlampə	fɪkˈʃlampə	fˈɪkʃlampə	fɪkʃlampə	compound	fick|schlampe	0.111	0.111	0.000
Fidel	fiːdəl	ˈfiːdl	fˈiːdəl	fiːdeːl	dict	[]	0.333	0.167	0.333
Fieber	fiːbər	ˈfiːbɐ	fˈiːbɜ	fiːbɐ	dict	[]	0.500	0.500	0.333
Fieberblase	fiːbɐblaːzə	ˈfiːbɐˌblaːzə	fˈiːbɜblˌɑːzə	fiːbɛʁblaːzə	dict	[]	0.182	0.364	0.182
Fieberblasen	fiːbɐblaːzn	ˈfiːbɐˌblaːzn	fˈiːbɜblˌɑːzən	fiːbɛʁblaːzən	dict	[]	0.182	0.455	0.273
Fieberbläschen	fiːbɐblɛːscən	ˈfiːbɐˌblɛːscən	fˈiːbɜblˌɛscən	fiːbɛʁblɛʃən	dict	[]	0.154	0.308	0.385
Fieberbläschens	fiːbɐblɛːscəns	ˈfiːbɐˌblɛːscəns	fˈiːbɜblˌɛscəns	fiːbɛʁblɛʃɛns	dict	[]	0.143	0.286	0.429
Fiebertraum	fiːbərtraʊm	ˈfiːbɐˌtʁaʊm	fˈiːbɜtɾˌaʊm	fiːbɛʁtʁaoːm	dict	[]	0.364	0.455	0.455
Fieberwahn	fiːbərvaːn	ˈfiːbɐˌvaːn	fˈiːbɜvˌɑːn	fiːbɛʁvan	dict	[]	0.300	0.500	0.300
Fiedel	fiːdəl	ˈfiːdl	fˈiːdəl	fiːdeːl	dict	[]	0.333	0.167	0.333
Fieder	fiːdəʁ	ˈfiːdɐ	fˈiːdɜ	fiːdɐ	dict	[]	0.500	0.500	0.333
Fiederblatt	fiːdɐblat	ˈfiːdɐblat	fˈiːdɜblˌat	fiːdɛʁblat	compound	fieder|blatt	0.111	0.333	0.222
Fiederblättchen	fiːdɐblɛtcən	ˈfiːdɐˈblɛtcən	fˈiːdɜblˌɛtcən	fiːdɛʁblɛtʃcən	compound	fieder|blättchen	0.167	0.250	0.250
Fiedern	fiːdəʁn	ˈfiːdɐn	fˈiːdɜn	fiːdɛʁn	dict	[]	0.429	0.429	0.143
Fiete	fiːtə	ˈfiːtə	fˈiːtə	fiːtə	dict	[]	0.200	0.200	0.000
Fietse	fiːtsə	fiːtsə	fˈiːtzə	fiːtzə	all_lang	[]	0.000	0.333	0.167
Fietsken	fiːtskən	fiːtskən	fˈiːtskən	fiːtskən	dict	[]	0.000	0.125	0.000
Figur	fiɡuːɐ	fiˈɡuːɐ	fiːɡˈuːɾ	fiːguːɐ	dict	[]	0.167	0.500	0.333
File	faɪl	fˈiːlə	fˈaɪl	fiːleː	dict	[]	1.000	0.250	1.000
Filet	fileː	fiˈleː	fˈiːlət	fiːlət	dict	[]	0.200	0.800	0.600
Film	fɪlm	fɪlm	fˈɪlm	fɪlm	dict	[]	0.000	0.250	0.000
Filmemacher	fɪlməmaxɐ	ˈfɪlməˌmaxɐ	fˈɪlmeːmˌaxɜ	fɪlmeːmaxɐ	dict	[]	0.222	0.556	0.222
Filmriss	fɪlmʁɪs	ˈfɪlmˌʁɪs	fˈɪlmrɪs	fɪlmʁɪss	dict	[]	0.286	0.286	0.143
Filterblase	fɪltɐblaːzə	ˈfɪltɐˌblaːzə	fˈɪltɜblˌɑːzə	fɪltɛʁblaːzə	dict	[]	0.182	0.364	0.182
Filz	fɪlts	fɪlts	fˈɪlts	fɪlts	dict	[]	0.000	0.200	0.000
Filzhut	fɪltshuːt	ˈfɪltsˌhuːt	fˈɪltshuːt	fɪltsuːt	dict	[]	0.222	0.111	0.111
Filzlaus	fɪltslaʊs	ˈfɪltsˌlaʊs	fˈɪltslaʊs	fɪltslaoːs	dict	[]	0.222	0.111	0.222
Filzläuse	fɪltslɔɪzə	ˈfɪltsˌlɔɪzə	fˈɪltslɔøzə	fɪltslɔɔʏzə	dict	[]	0.200	0.200	0.200
Fimmel	fɪməl	ˈfɪml	fˈɪməl	fɪməl	dict	[]	0.400	0.200	0.000
Final	finaːl	fiˈnaːl	fiːnˈɑːl	fiːnaːl	dict	[]	0.167	0.500	0.167
Finale	finaːlə	fiˈnaːlə	fiːnˈɑːlə	fiːnaːlə	dict	[]	0.143	0.429	0.143
Finanz	finants	fiˈnants	fˈiːnants	fɪnants	dict	[]	0.143	0.286	0.143
Finanzamt	finantsʔamt	fiˈnantsˌʔamt	fˈiːnantsˌamt	fiːnantsʔamt	dict	[]	0.182	0.273	0.091
Finanzkrise	fɪnantskʁiːzə	fɪˈnantsˌkʁiːzə	fˈiːnantskɾˌɪsə	fiːnantskʁiːzə	dict	[]	0.154	0.538	0.154
Finanzmarkte	finantsmaʁktə	fiˈnantsˌmaʁktə	fˈiːnantsmˌaɾktə	fiːnantsmaʁktə	dict	[]	0.154	0.308	0.077
Finanzmärkte	finantsmɛʁktə	fiˈnantsˌmɛʁktə	fˈiːnantsmˌɛɾktə	fiːnantsmɛʁktə	dict	[]	0.154	0.308	0.077
Finanzspritze	finantsʃpʁɪtsə	fiˈnantsˌʃpʁɪtsə	fˈiːnantsʃpɾˌɪtsə	fiːnantsspʁɪtsə	dict	[]	0.143	0.286	0.143
Finanzämter	finantsʔɛmtɐ	fiˈnantsˌʔɛmtɐ	fˈiːnantsˌɛmtɜ	fiːnantsʔɛmtɐ	dict	[]	0.167	0.333	0.083
Findelkind	fɪndəlkɪnt	ˈfɪndlˌkɪnt	fˈɪndəlkˌɪnt	fɪndɛlkɪnt	dict	[]	0.300	0.200	0.100
Finder	fɪndɐ	ˈfɪndɐ	fˈɪndɜ	fɪndɐ	dict	[]	0.200	0.400	0.000
Findling	fɪntlɪŋ	ˈfɪntlɪŋ	fˈɪndlɪŋ	fɪntlɪŋ	dict	[]	0.143	0.286	0.000
Findung	fɪndʊŋ	ˈfɪndʊŋ	fˈɪndʊŋ	fɪndʊŋ	dict	[]	0.167	0.167	0.000
Finger	fɪŋɐ	ˈfɪŋɐ	fˈɪŋɜ	fɪŋɐ	dict	[]	0.250	0.500	0.000
Fingerbreite	fɪŋɐbraɪtə	ˈfɪŋɐˌbʁaɪtə	fˈɪŋɜbɾˌaɪtə	fɪŋɛʁbʁəiːtə	dict	[]	0.300	0.400	0.600
Fingerfertigkeit	fɪŋɐfɛʁtɪckaɪt	ˈfɪŋɐˌfɛʁtɪkaɪt	fˈɪŋɜfˌɛɾtɪckˌaɪt	fɪŋɛʁfɛʁtɪkkəiːt	dict	[]	0.214	0.357	0.429
Fingerfood	fɪŋɐfuːt	ˈfɪŋɐˌfuːt	fˈɪŋɜfˌoːt	fɪŋɛʁfɔoːt	dict	[]	0.250	0.500	0.500
Fingerhakeln	fɪŋɐhaːkəln	ˈfɪŋɐˈhaːkln	fˈɪŋɜhˌɑkəln	fɪŋɛʁakɛln	compound	finger|hakeln	0.273	0.364	0.364
Fingerhandschuh	fɪŋɐhantʃuː	ˈfɪŋɐˌhantʃuː	fˈɪŋɜhˌantʃuː	fɪŋɛʁantʃuː	dict	[]	0.182	0.273	0.182
Fingerhut	fɪŋɐhuːt	ˈfɪŋɐˌhuːt	fˈɪŋɜhˌuːt	fɪŋɛʁuːt	dict	[]	0.250	0.375	0.250
Fingerhute	fɪŋɐhuːtə	ˈfɪŋɐˌhuːtə	fˈɪŋɜhˌuːtə	fɪŋɛʁuːtə	dict	[]	0.222	0.333	0.222
Fingerhüte	fɪŋɐhyːtə	ˈfɪŋɐˌhyːtə	fˈɪŋɜhˌyːtə	fɪŋɛʁyːtə	dict	[]	0.222	0.333	0.222
Fingerkraut	fɪŋɐkʁaʊt	ˈfɪŋɐkʁaʊt	fˈɪŋɜkɾˌaʊt	fɪŋɛʁkʁaoːt	compound	finger|kraut	0.111	0.444	0.444
Fingerkrautes	fɪŋɐkʁaʊtəs	ˈfɪŋɐˈkʁaʊtəs	fˈɪŋɜkɾˌaʊtəs	fɪŋɛʁkʁaoːtəs	compound	finger|krautes	0.182	0.364	0.364
Fingerkrauts	fɪŋɐkʁaʊts	ˈfɪŋɐkʁaʊts	fˈɪŋɜkɾˌaʊts	fɪŋɛʁkʁaoːts	compound	finger|krauts	0.100	0.400	0.400
Fingerkräuter	fɪŋɐkʁɔɪtɐ	ˈfɪŋɐˈkʁɔɪtɐ	fˈɪŋɜkɾˌɔøtɜ	fɪŋɛʁkʁɔɔʏtɐ	compound	finger|kräuter	0.200	0.600	0.400
Fingerling	fɪŋɐlɪŋ	fˈɪŋɜlˌɪŋ	fˈɪŋɜlˌɪŋ	fɪŋɐlɪŋ	dict	[]	0.429	0.429	0.000
Fingernagel	fɪŋərnaːɡəl	ˈfɪŋɐˌnaːɡl	fˈɪŋɜnˌɑɡəl	fɪŋɐnaːgl	dict	[]	0.364	0.455	0.364
Fingernägel	fɪŋɐnɛːɡl	ˈfɪŋɐˌnɛːɡl	fˈɪŋɜnˌɛːɡəl	fɪŋɐnɛːgl	dict	[]	0.222	0.444	0.111
Fingersatz	fɪŋɐzats	ˈfɪŋɐsats	fˈɪŋɜzˌats	fɪŋɛʁzats	compound	fingers|atz	0.250	0.375	0.250
Fingerwischen	fɪŋɐvɪʃn	ˈfɪŋɐˈvɪʃn	fˈɪŋɜvˌɪʃən	fɪŋɛʁvɪʃən	compound	finger|wischen	0.250	0.500	0.375
Fink	fɪŋk	fɪŋk	fˈɪŋk	fɪŋk	dict	[]	0.000	0.250	0.000
Finkenvogel	fɪŋknfoːɡl	ˈfɪŋknˌfoːɡl	fˈɪnkənfˌoːɡəl	fɪŋkɛnvoːgəl	dict	[]	0.200	0.500	0.400
Finne	fɪnə	ˈfɪnə	fˈɪnə	fɪnə	dict	[]	0.250	0.250	0.000
Finnen	fɪnən	ˈfɪnən	fˈɪnən	fɪnnən	dict	[]	0.200	0.200	0.200
Finnland	fɪnlant	ˈfɪnlant	fˈɪnlant	fɪnnlant	dict	[]	0.143	0.143	0.143
Finnlandisierung	fɪnlandiziːʁʊŋ	fɪnlandiˈziːʁʊŋ	fˌɪnlandiːzˈiːrʊŋ	fɪnnlandiːziːʁʊŋ	dict	[]	0.071	0.286	0.143
Finsternis	fɪnstɐnɪs	ˈfɪnstɐnɪs	fˈɪnstɜnˌɪs	fɪnstɐnɪs	dict	[]	0.111	0.333	0.000
Firlefanz	fɪʁləfants	ˈfɪʁləˌfants	fˈɪɾleːfˌants	fɪʁleːfants	dict	[]	0.200	0.500	0.200
Firma	fɪrma	ˈfɪʁma	fˈɪɾmɑː	fɪʁma	dict	[]	0.400	0.800	0.200
Firmamente	fɪʁmamɛntə	fɪʁmaˈmɛntə	fˌɪɾmamˈɛntə	fɪʁmamɛntə	dict	[]	0.100	0.300	0.000
Firmenwagen	fɪʁmənvaːɡən	ˈfɪʁmənˌvaːɡn	fˈɪɾmənvˌɑːɡən	fɪʁmɛnvagən	dict	[]	0.250	0.333	0.250
Firmung	fɪʁmʊŋ	ˈfɪʁmʊŋ	fˈɪɾmʊŋ	fɪʁmʊŋ	dict	[]	0.167	0.333	0.000
Firn	fɪʁn	fɪʁn	fˈɪɾn	fɪʁn	dict	[]	0.000	0.500	0.000
Firnis	fɪʁnɪs	ˈfɪʁnɪs	fˈɪɾnɪs	fɪʁnɪs	dict	[]	0.167	0.333	0.000
First	fɪʁst	fɪʁst	fˈiːɾst	fɪʁst	dict	[]	0.000	0.800	0.000
Fisch	fɪʃ	fɪʃ	fˈɪʃ	fɪʃ	dict	[]	0.000	0.333	0.000
Fischbestande	fɪʃbəʃtandə	ˈfɪʃbəˌʃtandə	fˈɪʃbɛstˌandə	fɪʃbɛstandə	dict	[]	0.182	0.364	0.182
Fischbestandes	fɪʃbəʃtandəs	ˈfɪʃbəˌʃtandəs	fˈɪʃbɛstˌandəs	fɪʃbɛstandəs	dict	[]	0.167	0.333	0.167
Fischbestände	fɪʃbəʃtɛndə	ˈfɪʃbəˌʃtɛndə	fˈɪʃbɛʃtˌɛndə	fɪʃbɛstɛndə	dict	[]	0.182	0.273	0.182
Fischchen	fɪʃcən	ˈfɪʃcən	fˈɪʃcən	fɪʃcən	dict	[]	0.167	0.167	0.000
Fischer	fɪʃɐ	ˈfɪʃɐ	fˈɪʃɜ	fɪʃɐ	dict	[]	0.250	0.500	0.000
Fischfrikadellenbrötchen	fɪʃfʁɪkadɛlənbʁøːtcən	fɪʃfʁikaˈdɛlənˈbʁøːtcən	fˈɪʃfriːkˌɑdəlˌɛnbɾøːtcən	fɪʃfʁiːkadɛllɛnbʁœtcən	compound	fisch|frikadellen|brötchen	0.143	0.476	0.286
Fischgabel	fɪʃɡaːbəl	fɪʃɡaːbəl	fˈɪʃɡɑːbəl	fɪʃgabəl	dict	[]	0.000	0.222	0.222
Fischgeschäft	fɪʃɡəʃɛft	ˈfɪʃɡəˌʃɛft	fˈɪʃɡɛʃˌɛft	fɪʃgɛʃɛft	dict	[]	0.222	0.333	0.222
Fischgeschäfte	fɪʃɡəʃɛftə	ˈfɪʃɡəˌʃɛftə	fˈɪʃɡɛʃˌɛftə	fɪʃgɛʃɛftə	dict	[]	0.200	0.300	0.200
Fischgeschäftes	fɪʃɡəʃɛftəs	ˈfɪʃɡəˌʃɛftəs	fˈɪʃɡɛʃˌɛftəs	fɪʃgɛʃɛftəs	dict	[]	0.182	0.273	0.182
Fischgeschäfts	fɪʃɡəʃɛfts	ˈfɪʃɡəˌʃɛfts	fˈɪʃɡɛʃˌɛfts	fɪʃgɛʃɛfts	dict	[]	0.200	0.300	0.200
Fischgräte	fɪʃɡʁɛːtə	ˈfɪʃˌɡʁɛːtə	fˈɪʃɡɾɛːtə	fɪʃgʁɛtə	dict	[]	0.222	0.222	0.222
Fischhaken	fɪʃhaːkən	fɪʃhaːkən	fˈɪʃhɑːkən	fɪʃakən	dict	[]	0.000	0.222	0.222
Fischhandel	fɪʃhandəl	ˈfɪʃˌhandl	fˈɪʃhandəl	fɪʃandəl	dict	[]	0.333	0.111	0.111
Fischhändler	fɪʃhɛntlɐ	ˈfɪʃˌhɛndlɐ	fˈɪʃhɛndlɜ	fɪʃɛndlɐ	dict	[]	0.333	0.333	0.222
Fischkopf	fɪʃkɔpf	fɪʃkɔpf	fˈɪʃkɔpf	fɪʃkɔpf	compound	fisch|kopf	0.000	0.143	0.000
Fischkopp	fɪʃkop	ˈfɪʃˌkop	fˈɪʃkɔp	fɪʃkɔpp	dict	[]	0.333	0.333	0.333
Fischkorb	fɪʃkɔʁp	fɪʃkɔʁp	fˈɪʃkɔɾp	fɪʃkɔʁp	compound	fisch|korb	0.000	0.286	0.000
Fischladen	fɪʃlaːdən	ˈfɪʃˌlaːdn	fˈɪʃlɑːdən	fɪʃlaːdən	dict	[]	0.333	0.222	0.000
Fischmesser	fɪʃmɛsɐ	ˈfɪʃˌmɛsɐ	fˈɪʃmɛsɜ	fɪʃmɛszɐ	dict	[]	0.286	0.286	0.143
Fischnetz	fɪʃnɛts	fɪʃnɛts	fˈɪʃnɛts	fɪʃnɛts	compound	fisch|netz	0.000	0.143	0.000
Fischsauce	fɪʃzoːsə	ˈfɪʃˌzoːsə	fˈɪʃzaʊkə	fɪʃsaoːkə	dict	[]	0.250	0.500	0.375
Fischschwarm	fɪʃʃvaʁm	ˈfɪʃˌʃvaʁm	fˈɪʃʃvaɾm	fɪʃstsvaʁm	dict	[]	0.250	0.250	0.375
Fischschwarme	fɪʃʃvaʁmə	ˈfɪʃˌʃvaʁmə	fˈɪʃʃvaɾmə	fɪʃstsvaʁmə	dict	[]	0.222	0.222	0.333
Fischschwärme	fɪʃʃvɛʁmə	ˈfɪʃˌʃvɛʁmə	fˈɪʃʃvɛɾmə	fɪʃʃvɛʁmə	dict	[]	0.222	0.222	0.000
Fischstäbchen	fɪʃʃtɛːpcən	ˈfɪʃˌʃtɛːpcən	fˈɪʃʃtɛːbcən	fɪʃstɛbcən	dict	[]	0.182	0.182	0.273
Fischteich	fɪʃtaɪc	ˈfɪʃˌtaɪc	fˈɪʃtaɪc	fɪʃtaeːc	dict	[]	0.286	0.143	0.286
Fischtreppe	fɪʃtʁɛpə	ˈfɪʃˌtʁɛpə	fˈɪʃtɾɛpə	fɪʃtʁɛppə	dict	[]	0.250	0.250	0.125
Fischtreppen	fɪʃtʁɛpən	ˈfɪʃˌtʁɛpn	fˈɪʃtɾɛpən	fɪʃtʁɛppən	dict	[]	0.333	0.222	0.111
Fisimatenten	fɪzimatɛntən	ˌfizimaˈtɛntn	fˌiːziːmatˈɛntən	fiːziːmatɛntən	dict	[]	0.333	0.417	0.250
Fisole	fɪsoːlə	fiˈsoːlə	fiːzˈoːlə	fiːzoːlə	dict	[]	0.286	0.571	0.429
Fist	fɪst	fɪst	fˈɪst	fɪst	dict	[]	0.000	0.250	0.000
Fitis	fiːtɪs	ˈfiːtɪs	fˈiːtɪs	fiːtɪs	dict	[]	0.167	0.167	0.000
Fitness	fɪtnɛs	ˈfɪtnɛs	fˈɪtnəs	fɪtnɛss	dict	[]	0.167	0.333	0.167
Fitnessstudio	fɪtnəsʃtuːdio	ˈfɪtnɛsˌʃtuːdio	fˈɪtnɛsstˌuːdɪˌoː	fɪtnɛszstuːdɪoː	dict	[]	0.231	0.538	0.385
Fitnesstraining	fɪtnɛstʁɛːnɪŋ	ˈfɪtnɛsˌtʁeːnɪŋ	fˈɪtnɛsʃtɾˌɛnɪŋ	fɪtnɛsstʁaiːnɪŋ	dict	[]	0.231	0.385	0.231
Fittich	fɪtɪc	ˈfɪtɪc	fˈɪtɪc	fɪtɪc	dict	[]	0.200	0.200	0.000
Fitzelchen	fɪtslcən	ˈfɪtslcən	fˈɪtsəlcən	fɪtsɛlcən	dict	[]	0.125	0.250	0.125
Fixer	fɪksɐ	ˈfɪksɐ	fˈɪksɜ	fiːksɐ	dict	[]	0.200	0.400	0.400
Fjord	fjɔʁt	fjɔʁt	fjˈɔɾt	fjɔʁt	dict	[]	0.000	0.400	0.000
Flachbildfernseher	flaxbɪltfɛʁnzeːɐ	ˈflaxbɪltˌfɛʁnzeːɐ	flˈaxbɪltfˌɛɾnzeːɜ	flaxbɪltfɛʁnzeːɐ	dict	[]	0.125	0.250	0.000
Flachbildschirm	flaxbɪltʃɪʁm	ˈflaxbɪltˌʃɪʁm	flˈaxbɪltʃˌɪɾm	flaxbɪltʃɪʁm	dict	[]	0.167	0.250	0.000
Flachmacher	flaxmaxəʁ	flaxˈmaxɐ	flˈaxmaxɜ	flaxmaxɐ	compound	flach|macher	0.333	0.333	0.222
Flachs	flaks	flaks	flˈaxs	flaks	dict	[]	0.000	0.400	0.000
Flachse	flaksə	ˈflaksə	flˈaxzə	flaksə	dict	[]	0.167	0.500	0.000
Flachsfaser	flaksfaːzɐ	flaksˈfaːzɐ	flˈaxsfɑːzɜ	flaxsfazɐ	compound	flachs|faser	0.100	0.400	0.200
Fladenbrot	flaːdənbʁoːt	ˈflaːdnˌbʁoːt	flˈɑdənbɾˌoːt	flaːdɛnbʁoːt	dict	[]	0.250	0.333	0.083
Fladenbrote	flaːdənbʁoːtə	ˈflaːdnˌbʁoːtə	flˈɑdənbɾˌoːtə	flaːdɛnbʁoːtə	dict	[]	0.231	0.308	0.077
Fladenbrotes	flaːdənbʁoːtəs	ˈflaːdnˌbʁoːtəs	flˈɑdənbɾˌoːtəs	flaːdɛnbʁoːtəs	dict	[]	0.214	0.286	0.071
Flagge	flaɡə	ˈflaɡə	flˈaɡə	flagə	dict	[]	0.200	0.200	0.200
Flaggen	flaɡən	ˈflaɡn	flˈaɡən	flagən	dict	[]	0.333	0.167	0.167
Flaggenkunde	flaɡənkʊndə	ˈflaɡnˌkʊndə	flˈaɡənkˌʊndə	flagɛŋkʊndə	dict	[]	0.273	0.182	0.273
Flaggenstange	flaɡənʃtaŋə	ˈflaɡnˈʃtaŋə	flˈaɡənstˌaŋə	flagɛnstaŋə	compound	flaggen|stange	0.273	0.273	0.273
Flaggenträger	flaɡəntʁɛːɡɐ	ˈflaɡnˈtʁɛːɡɐ	flˈaɡəntɾˌɛːɡɜ	flagɛntʁɛgɐ	compound	flaggen|träger	0.250	0.333	0.333
Flak	flak	flak	flˈɑːk	flaːk	dict	[]	0.000	0.750	0.250
Flaks	flaks	flaks	flˈɑːks	flaks	dict	[]	0.000	0.600	0.000
Flamencotänzer	flamɛŋkotɛntsɐ	flaˈmɛŋkoˌtɛntsɐ	flˈɑmənkˌoːtɛntsɜ	flaːmɛntsoːtɛntsɐ	dict	[]	0.143	0.500	0.357
Flamencotänzerin	flamɛŋkotɛntsəʁɪn	flaˈmɛŋkoˌtɛntsəʁɪn	flˈɑmənkˌoːtɛntsərˌɪn	flaːmɛntsoːtɛntseːʁɪn	dict	[]	0.118	0.471	0.412
Flamme	flamə	ˈflamə	flˈamə	flammə	dict	[]	0.200	0.200	0.200
Flammenwerfer	flamənvɛʁfɐ	ˈflamənˌvɛʁfɐ	flˈamənvɜfɜ	flammɛnvɛʁfɐ	dict	[]	0.182	0.364	0.182
Flammkuchen	flamkuːxn	ˈflamˌkuːxn	flˈamkʊxən	flammkʊxən	dict	[]	0.222	0.444	0.444
Flammlachs	flamlaks	flamlaks	flˈamlaxs	flammlaxs	compound	flamm|lachs	0.000	0.250	0.250
Flandern	flandɐn	ˈflandɐn	flˈandɜn	flandɛʁn	dict	[]	0.143	0.286	0.286
Flanell	flanɛl	flaˈnɛl	flanˈɛl	flanɛl	dict	[]	0.167	0.167	0.000
Flanellhemd	flanɛlhɛmt	flaˈnɛlˌhɛmt	flˈɑnəlhˌɛmt	flanɛllɛmt	dict	[]	0.200	0.400	0.100
Flaneur	flanøːʁ	flaˈnøːɐ	flanˈøːɾ	flanəuːɐ	dict	[]	0.286	0.286	0.429
Flanke	flaŋkə	ˈflaŋkə	flˈaŋkə	flaŋkə	dict	[]	0.167	0.167	0.000
Flasche	flaʃə	ˈflaʃə	flˈaʃə	flaʃə	dict	[]	0.200	0.200	0.000
Flaschen	flaʃn	ˈflaʃn	flˈaʃən	flaʃn	dict	[]	0.200	0.167	0.000
Flaschengeist	flaʃnɡaɪst	ˈflaʃnɡaɪst	flˈaʃənɡˌaɪst	flaʃɛŋəɪst	compound	flaschen|geist	0.100	0.300	0.300
Flaschenhals	flaʃənhals	ˈflaʃnˌhals	flˈaʃənhˌɑːls	flaʃnhals	dict	[]	0.300	0.400	0.100
