sɛd	sɛd	sɛd	said	x	Science Fiction writer William Gibson said “The future is already here it’s just not widely distributed”
ðə	ðə	ðə	“The	x	Korzybski put it more simply “The Map is not the territory”
ɪnfluəns	ɪnfluəns	ɪnfluəns	influence	x	Most of the technologies that will influence us over the next few decades already exists
filz	filz	filz	feels	x	In many ways it feels like we’re living in parts of that future
blid	blid	blid	bleed	x	In where work we have companies working on embedded sensors for post operative bleed detection and working on helping kids with focusing and problems through neurofeedback game play
dɪtɛkʃən	dɪtɛkʃən	dɪtɛkʃən	detection	x	In where work we have companies working on embedded sensors for post operative bleed detection and working on helping kids with focusing and problems through neurofeedback game play
kɪdz	kɪdz	kɪdz	kids	x	In where work we have companies working on embedded sensors for post operative bleed detection and working on helping kids with focusing and problems through neurofeedback game play
pis	pis	pis	piece	x	In reality the title of this piece is less ‘Our Algorithmic Future’ than ‘Our Algorithmic Present’
pɹɛzənt	pɹɛzənt	pɹɛzənt	Present’	x	In reality the title of this piece is less ‘Our Algorithmic Future’ than ‘Our Algorithmic Present’
ɡɹu	ɡɹu	ɡɹu	grew	x	grew up reading Isaac Asimov his science and his fiction Arthur Clarke and Carl Sagan
klɑɹk	klɑɹk	klɑɹk	Clarke	x	grew up reading Isaac Asimov his science and his fiction Arthur Clarke and Carl Sagan
vɪʒənz	vɪʒənz	vɪʒənz	visions	x	And watching Star Trek Tomorrow’s World and other optimistic visions of technology and the future
pɔl	pɔl	pɔl	Paul	x	Paul Erlich said “To err is human to really foul things up requires a computer”
sɪstəm	sɪstəm	sɪstəm	used	x	The school system used “” a Value Added statistical tool to measure a teacher’s direct contribution to students test results
æbstɹækt	æbstɹækt	æbstɹækt	abstract	x	There is this abstract notion of what the computer said or what the data tells us
tɛlz	tɛlz	tɛlz	tells	x	There is this abstract notion of what the computer said or what the data tells us
kɹipi	kɹipi	kɹipi	creepy	x	find this thinking deeply disturbing and profoundly creepy so decided to unpack it a little
ʌnpæk	ʌnpæk	ʌnpæk	unpack	x	find this thinking deeply disturbing and profoundly creepy so decided to unpack it a little
tæɡɪŋ	tæɡɪŋ	tæɡɪŋ	tagging	x	Only its not the Primary Principles Network that doing it it is private companies doing the tracking and tagging
ɡuɡəl	ɡuɡəl	ɡuɡəl	Google	x	It is Google and Facebook and Snapchat with some interesting results and some profound ethical questions
feɪsbʊk	feɪsbʊk	feɪsbʊk	Facebook	x	It is Google and Facebook and Snapchat with some interesting results and some profound ethical questions
snæptʃæt	snæptʃæt	snæptʃæt	Snapchat	x	It is Google and Facebook and Snapchat with some interesting results and some profound ethical questions
pɹɪdɪktɪv	pɹɪdɪktɪv	pɹɪdɪktɪv	predictive	x	We now know that Instagram photos can reveal predictive markers of depression and that Facebook can influence mood and peoples purchasing habits
mud	mud	mud	mood	x	We now know that Instagram photos can reveal predictive markers of depression and that Facebook can influence mood and peoples purchasing habits
pɹɛzənt	pɹɛzənt	pɹɛzənt	present	x	Our algorithm present is composed of both data and algorithms
pɹɑsɛsɪŋ	pɹɑsɛsɪŋ	pɹɑsɛsɪŋ	processing	x	We have had an exponential growth of processing capability over the last number of years which has enabled some really amazing developments in technology
dɪvɛləpmənts	dɪvɛləpmənts	dɪvɛləpmənts	developments	x	We have had an exponential growth of processing capability over the last number of years which has enabled some really amazing developments in technology
bɹɛst	bɹɛst	bɹɛst	breast	x	We are getting to a point where they are helping radiologists spot overlooked small breast cancers
sɛts	sɛts	sɛts	sets	x	The proprietary nature of many algorithms and data sets mean that only certain people can look at these algorithms
min	min	min	mean	x	The proprietary nature of many algorithms and data sets mean that only certain people can look at these algorithms
hɪdən	hɪdən	hɪdən	hidden	x	But most is not only hidden its not understood
fid	fid	fid	feed	x	We feed in data and apply certain initial algorithms
kæθi	kæθi	kæθi	Cathy	x	As Cathy ’Neill cleverly put it Donal Trump is an object lesson in Bad Machine Learning
nil	nil	nil	’Neill	x	As Cathy ’Neill cleverly put it Donal Trump is an object lesson in Bad Machine Learning
tɹʌmp	tɹʌmp	tɹʌmp	Trump	x	As Cathy ’Neill cleverly put it Donal Trump is an object lesson in Bad Machine Learning
lɛsən	lɛsən	lɛsən	lesson	x	As Cathy ’Neill cleverly put it Donal Trump is an object lesson in Bad Machine Learning
bɪldɪŋ	bɪldɪŋ	bɪldɪŋ	building	x	We need to think about what the systems we’re building are optimising for
dʒɔɹdʒ	dʒɔɹdʒ	dʒɔɹdʒ	George	x	George Box said that “All models are wrong but some are useful”
ɔl	ɔl	ɔl	“All	x	George Box said that “All models are wrong but some are useful”
mæp	mæp	mæp	Map	x	Korzybski put it more simply “The Map is not the territory”
spɛnd	spɛnd	spɛnd	spend	x	It is not that human brains are perfect model makers but we spend a long time attempting to build social processes to cope with these biases
pæθ	pæθ	pæθ	path	x	We have to find a path where software biases and unfair impact is comprehended not just in hindsight
bʌɡ	bʌɡ	bʌɡ	bug	x	This is a new kind of bug
pʌntɪŋ	pʌntɪŋ	pʌntɪŋ	punting	x	And this time punting it as ‘an undocumented feature’ could ruin everything
ɹuɪn	ɹuɪn	ɹuɪn	ruin	x	And this time punting it as ‘an undocumented feature’ could ruin everything
mɑɹ	mɑɹ	mɑɹ	Marr	x	Bernard Marr illustrates this with an example Hiring algorithms
dʒɑb	dʒɑb	dʒɑb	job	x	More and more companies are turning to computerized learning systems to filter and hire job applicants especially for lower wage service sector jobs
æplɪkənts	æplɪkənts	æplɪkənts	applicants	x	More and more companies are turning to computerized learning systems to filter and hire job applicants especially for lower wage service sector jobs
kəmjuts	kəmjuts	kəmjuts	commutes	x	For example some of these algorithms have found that statistically people with shorter commutes are more likely to stay in a job longer so the application asks “How long is your commute”
kəmjut	kəmjut	kəmjut	commute”	x	For example some of these algorithms have found that statistically people with shorter commutes are more likely to stay in a job longer so the application asks “How long is your commute”
ɪn	ɪn	ɪn	tech	x	There is an old saying in tech “
ɪnsɛntɪvz	ɪnsɛntɪvz	ɪnsɛntɪvz	incentives	x	There can be unusual downstream consequences also the opportunity to create perverse incentives
pulz	pulz	pulz	pools	x	The challenge is that personalised insurance breaks the concept of shared risk pools and can drive dysfunctional behaviour
ɔɡmɛnt	ɔɡmɛnt	ɔɡmɛnt	augment	x	Technology to augment or to constrict
kənstɹɪkt	kənstɹɪkt	kənstɹɪkt	constrict	x	Technology to augment or to constrict
kɹæʃ	kɹæʃ	kɹæʃ	crash	x	For decades cars have safer for men than women because the standard crash test dummy tests on male size standard and biases the development of safety towards the average male
dʌmi	dʌmi	dʌmi	dummy	x	For decades cars have safer for men than women because the standard crash test dummy tests on male size standard and biases the development of safety towards the average male
pəlisɪŋ	pəlisɪŋ	pəlisɪŋ	policing	x	As said technology is not self policing
θɔt	θɔt	θɔt	Thought	x	Tools such as Value in Design and Thought experiments help
keɪt	keɪt	keɪt	Crawford	x	Kate Crawford writing in Nature says “ socialsystems analysis could similarly ask whether and when people affected by systems get to ask questions about how such systems work
ɪn	ɪn	ɪn	Nature	x	Kate Crawford writing in Nature says “ socialsystems analysis could similarly ask whether and when people affected by systems get to ask questions about how such systems work
ɹɪzʌltɪŋ	ɹɪzʌltɪŋ	ɹɪzʌltɪŋ	resulting	x	Yet so far individuals who are already subjected to determinations resulting from have no analogous power”
sɛɹə	sɛɹə	sɛɹə	Sarah	x	One link to the Sarah Wysocki story is here for more details read Cathy ’Neills excellent book “Weapons of Math Destruction” or take a look at Cathy’s blog
