grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per
abrivent	abʁivɑ	abʁivɑ	abʁˈiv	abʁiv	dict	[]	0.000	0.333	0.167
abriât	abʁija	abʁija	abʁiˈaː	abʁija	compound	[]	0.000	0.333	0.000
abrogation	abʁɔɡasjɔ	abʁɔgasjɔ	abʁoɡasjˈɔ	abʁɔɡasjɔ	dict	[]	0.111	0.222	0.000
abrogative	abʁɔɡativ	abʁɔɡativ	abʁoɡatˈiv	abʁɔɡativ	compound	ab|rog|ative	0.000	0.222	0.000
abrogatrice	abʁɔɡatʁis	abʁɔɡatʁis	abʁoɡatʁˈis	abʁɔɡatʁis	compound	ab|rog|atrice	0.000	0.200	0.000
abroge	abʁɔʒ	abʁɔʒ	abʁˈɔʒ	abʁɔʒ	dict	[]	0.000	0.200	0.000
abrogea	abʁɔʒa	abʁɔʒa	abʁoʒˈa	abʁɔʒa	dict	[]	0.000	0.333	0.000
abrogeable	abʁɔʒabl	abʁɔʒabl	abʁoʒˈabl	abʁɔʒabl	compound	abrogea|ble	0.000	0.250	0.000
abrogeables	abʁɔʒabl	abʁɔʒabl	abʁoʒˈabl	abʁɔʒabl	compound	abrogea|bles	0.000	0.250	0.000
abrogeai	abʁɔʒe	abʁɔʒɛ	abʁoʒˈe	abʁɔʒɛ	dict	[]	0.167	0.333	0.167
abrogeaient	abʁɔʒɛ	abʁɔʒɛ	abʁoʒˈɛ	abʁɔʒɛ	dict	[]	0.000	0.333	0.000
abrogeais	abʁɔʒɛ	abʁɔʒɛ	abʁoʒˈɛ	abʁɔʒɛ	dict	[]	0.000	0.333	0.000
abrogeait	abʁɔʒɛ	abʁɔʒɛ	abʁoʒˈɛ	abʁɔʒɛ	dict	[]	0.000	0.333	0.000
abrogeant	abʁɔʒɑ	abʁɔʒɑ	abʁoʒˈɑ	abʁɔʒɑ	dict	[]	0.000	0.333	0.000
abrogeas	abʁɔʒa	abʁɔʒa	abʁoʒˈa	abʁɔʒa	dict	[]	0.000	0.333	0.000
abrogeasse	abʁɔʒas	abʁɔʒas	abʁoʒˈas	abʁɔʒas	dict	[]	0.000	0.286	0.000
abrogeassent	abʁɔʒas	abʁɔʒas	abʁoʒˈas	abʁɔʒas	dict	[]	0.000	0.286	0.000
abrogeasses	abʁɔʒas	abʁɔʒas	abʁoʒˈas	abʁɔʒas	dict	[]	0.000	0.286	0.000
abrogeassiez	abʁɔʒasje	abʁɔʒasje	abʁoʒasjˈe	abʁɔʒasje	dict	[]	0.000	0.222	0.000
abrogeassions	abʁɔʒasjɔ	abʁɔʒasjɔ	abʁoʒasjˈɔ	abʁɔʒasjɔ	dict	[]	0.000	0.222	0.000
abrogent	abʁɔʒ	abʁɔʒ	abʁˈoʒ	abʁɔʒ	dict	[]	0.000	0.400	0.000
abrogeons	abʁɔʒɔ	abʁɔʒɔ	abʁoʒˈɔ	abʁɔʒɔ	dict	[]	0.000	0.333	0.000
abroger	abʁɔʒe	abʁɔʒe	abʁoʒˈe	abʁɔʒe	dict	[]	0.000	0.333	0.000
abrogera	abʁɔʒʁa	abʁɔʒəʁa	abʁoʒʁˈa	abʁɔʒəʁa	dict	[]	0.143	0.286	0.143
abrogerai	abʁɔʒʁe	abʁɔʒəʁɛ	abʁoʒʁˈe	abʁɔʒəʁe	dict	[]	0.286	0.286	0.143
abrogeraient	abʁɔʒʁɛ	abʁɔʒəʁɛ	abʁoʒʁˈɛ	abʁɔʒəʁɛ	dict	[]	0.143	0.286	0.143
abrogerais	abʁɔʒʁɛ	abʁɔʒəʁɛ	abʁoʒʁˈɛ	abʁɔʒəʁɛ	dict	[]	0.143	0.286	0.143
abrogerait	abʁɔʒʁɛ	abʁɔʒəʁɛ	abʁoʒʁˈɛ	abʁɔʒəʁɛ	dict	[]	0.143	0.286	0.143
abrogeras	abʁɔʒʁa	abʁɔʒəʁa	abʁoʒʁˈa	abʁɔʒəʁa	dict	[]	0.143	0.286	0.143
abrogerez	abʁɔʒʁe	abʁɔʒəʁe	abʁoʒʁˈe	abʁɔʒəʁe	dict	[]	0.143	0.286	0.143
abrogeriez	abʁɔʒəʁje	abʁɔʒəʁje	abʁoʒəʁjˈe	abʁɔʒəʁje	dict	[]	0.000	0.222	0.000
abrogerions	abʁɔʒəʁjɔ	abʁɔʒəʁjɔ	abʁoʒəʁjˈɔ	abʁɔʒəʁjɔ	dict	[]	0.000	0.222	0.000
abrogerons	abʁɔʒʁɔ	abʁɔʒəʁɔ	abʁoʒʁˈɔ	abʁɔʒəʁɔ	dict	[]	0.143	0.286	0.143
abrogeront	abʁɔʒʁɔ	abʁɔʒəʁɔ	abʁoʒʁˈɔ	abʁɔʒəʁɔ	dict	[]	0.143	0.286	0.143
abroges	abʁɔʒ	abʁɔʒ	abʁˈoʒ	abʁɔʒ	dict	[]	0.000	0.400	0.000
abrogez	abʁɔʒe	abʁɔʒe	abʁoʒˈe	abʁɔʒe	dict	[]	0.000	0.333	0.000
abrogeâmes	abʁɔʒam	abʁɔʒam	abʁoʒˈaːm	abʁɔʒam	dict	[]	0.000	0.429	0.000
abrogeât	abʁɔʒa	abʁɔʒa	abʁoʒˈaː	abʁɔʒa	dict	[]	0.000	0.500	0.000
abrogeâtes	abʁɔʒat	abʁɔʒat	abʁoʒˈaːt	abʁɔʒat	dict	[]	0.000	0.429	0.000
abrogiez	abʁɔʒje	abʁɔʒje	abʁoʒjˈe	abʁɔʒje	dict	[]	0.000	0.286	0.000
abrogions	abʁɔʒjɔ	abʁɔʒjɔ	abʁoʒjˈɔ	abʁɔʒjɔ	dict	[]	0.000	0.286	0.000
abrogèrent	abʁɔʒɛʁ	abʁɔʒɛʁ	abʁoʒˈɛʁ	abʁɔʒɛʁ	dict	[]	0.000	0.286	0.000
abrogé	abʁɔʒe	abʁɔʒe	abʁoʒˈe	abʁɔʒe	dict	[]	0.000	0.333	0.000
abrouti	abʁuti	abʁuti	abʁutˈi	abʁuti	compound	ab|rout|i	0.000	0.167	0.000
abroutir	abʁutiʁ	abʁutiʁ	abʁutˈiʁ	abʁutiʁ	compound	ab|rout|ir	0.000	0.143	0.000
abroutira	abʁutiʁa	abʁutiʁa	abʁutiʁˈa	abʁutiʁa	compound	ab|rout|ira	0.000	0.125	0.000
abroutirai	abʁutiʁe	abʁutiʁe	abʁutiʁˈe	abʁutiʁɛ	compound	ab|rout|irai	0.000	0.125	0.125
abroutiraient	abʁutiʁɛ	abʁutiʁɛ	abʁutiʁˈɛ	abʁutiʁɛ	compound	ab|rout|iraient	0.000	0.125	0.000
abroutirais	abʁutiʁɛ	abʁutiʁɛ	abʁutiʁˈɛ	abʁutiʁɛ	compound	ab|rout|irais	0.000	0.125	0.000
abroutirait	abʁutiʁɛ	abʁutiʁɛ	abʁutiʁˈɛ	abʁutiʁɛ	compound	ab|rout|irait	0.000	0.125	0.000
abroutiras	abʁutiʁa	abʁutiʁa	abʁutiʁˈa	abʁutiʁa	compound	ab|rout|iras	0.000	0.125	0.000
abroutirent	abʁutiʁ	abʁutiʁ	abʁutˈiʁ	abʁutiʁ	compound	ab|rou|tirent	0.000	0.143	0.000
abroutirez	abʁutiʁe	abʁutiʁe	abʁutiʁˈe	abʁutiʁe	compound	ab|rout|irez	0.000	0.125	0.000
abroutiriez	abʁutiʁje	abʁutiʁje	abʁutiʁjˈe	abʁutiʁje	compound	ab|rout|iriez	0.000	0.111	0.000
abroutirions	abʁutiʁjɔ	abʁutiʁjɔ	abʁutiʁjˈɔ	abʁutiʁjɔ	compound	ab|rout|irions	0.000	0.111	0.000
abroutirons	abʁutiʁɔ	abʁutiʁɔ	abʁutiʁˈɔ	abʁutiʁɔ	compound	ab|rout|irons	0.000	0.125	0.000
abroutiront	abʁutiʁɔ	abʁutiʁɔ	abʁutiʁˈɔ	abʁutiʁɔ	compound	ab|rout|iront	0.000	0.125	0.000
abroutis	abʁuti	abʁuti	abʁutˈi	abʁuti	dict	[]	0.000	0.167	0.000
abroutissaient	abʁutisɛ	abʁutizɛ	abʁutisˈɛ	abʁutisɛ	compound	abroutis|saient	0.125	0.125	0.000
abroutissais	abʁutisɛ	abʁutizɛ	abʁutisˈɛ	abʁutisɛ	compound	abroutis|sais	0.125	0.125	0.000
abroutissait	abʁutisɛ	abʁutizɛ	abʁutisˈɛ	abʁutisɛ	compound	abroutis|sait	0.125	0.125	0.000
abroutissant	abʁutisɑ	abʁutisɑ	abʁutisˈɑ	abʁutisɑ	compound	abroutis|sant	0.000	0.125	0.000
abroutisse	abʁutis	abʁutiz	abʁutˈis	abʁutis	compound	abroutis|se	0.143	0.143	0.000
abroutissent	abʁutis	abʁutiz	abʁutˈis	abʁutis	compound	abroutis|sent	0.143	0.143	0.000
abroutisses	abʁutis	abʁutis	abʁutˈis	abʁutis	compound	abroutis|ses	0.000	0.143	0.000
abroutissez	abʁutise	abʁutise	abʁutisˈe	abʁutise	compound	abroutis|sez	0.000	0.125	0.000
abroutissiez	abʁutisje	abʁutizje	abʁutisjˈe	abʁutisje	compound	abroutis|siez	0.111	0.111	0.000
abroutissions	abʁutisjɔ	abʁutizjɔ	abʁutisjˈɔ	abʁutisjɔ	compound	abroutis|sions	0.111	0.111	0.000
abroutissons	abʁutisɔ	abʁutizɔ	abʁutisˈɔ	abʁutisɔ	compound	abroutis|sons	0.125	0.125	0.000
abroutit	abʁuti	abʁuti	abʁutˈi	abʁuti	compound	ab|rout|it	0.000	0.167	0.000
abroutîmes	abʁutim	abʁutim	abʁutˈim	abʁutim	compound	[]	0.000	0.143	0.000
abroutît	abʁuti	abʁuti	abʁutˈi	abʁuti	compound	[]	0.000	0.167	0.000
abroutîtes	abʁutit	abʁutit	abʁutˈit	abʁutit	compound	[]	0.000	0.143	0.000
abrupt	abʁypt	abʁypt	abʁˈypt	abʁypt	dict	[]	0.000	0.167	0.000
abruptement	abʁyptəmɑ	abʁyptəmɑ	abʁyptmˈɑ	abʁyptmɑ	dict	[]	0.000	0.222	0.111
abruti	abʁyti	abʁyti	abʁytˈi	abʁyti	dict	[]	0.000	0.167	0.000
abrutir	abʁytiʁ	abʁytiʁ	abʁytˈiʁ	abʁytiʁ	dict	[]	0.000	0.143	0.000
abrutira	abʁytiʁa	abʁytiʁa	abʁytiʁˈa	abʁytiʁa	dict	[]	0.000	0.125	0.000
abrutirai	abʁytiʁe	abʁytiʁɛ	abʁytiʁˈe	abʁytiʁɛ	dict	[]	0.125	0.125	0.125
abrutiraient	abʁytiʁɛ	abʁytiʁɛ	abʁytiʁˈɛ	abʁytiʁɛ	dict	[]	0.000	0.125	0.000
abrutirais	abʁytiʁɛ	abʁytiʁɛ	abʁytiʁˈɛ	abʁytiʁɛ	dict	[]	0.000	0.125	0.000
abrutirait	abʁytiʁɛ	abʁytiʁɛ	abʁytiʁˈɛ	abʁytiʁɛ	dict	[]	0.000	0.125	0.000
abrutiras	abʁytiʁa	abʁytiʁa	abʁytiʁˈa	abʁytiʁa	dict	[]	0.000	0.125	0.000
abrutirent	abʁytiʁ	abʁytiʁ	abʁytˈiʁ	abʁytiʁ	dict	[]	0.000	0.143	0.000
abrutirez	abʁytiʁe	abʁytiʁe	abʁytiʁˈe	abʁytiʁe	dict	[]	0.000	0.125	0.000
abrutiriez	abʁytiʁje	abʁytiʁje	abʁytiʁjˈe	abʁytiʁje	dict	[]	0.000	0.111	0.000
abrutirions	abʁytiʁjɔ	abʁytiʁjɔ	abʁytiʁjˈɔ	abʁytiʁjɔ	dict	[]	0.000	0.111	0.000
abrutirons	abʁytiʁɔ	abʁytiʁɔ	abʁytiʁˈɔ	abʁytiʁɔ	dict	[]	0.000	0.125	0.000
abrutiront	abʁytiʁɔ	abʁytiʁɔ	abʁytiʁˈɔ	abʁytiʁɔ	dict	[]	0.000	0.125	0.000
abrutis	abʁyti	abʁyti	abʁytˈi	abʁyti	dict	[]	0.000	0.167	0.000
abrutissaient	abʁytisɛ	abʁytisɛ	abʁytisˈɛ	abʁytisɛ	dict	[]	0.000	0.125	0.000
abrutissais	abʁytisɛ	abʁytisɛ	abʁytisˈɛ	abʁytisɛ	dict	[]	0.000	0.125	0.000
abrutissait	abʁytisɛ	abʁytisɛ	abʁytisˈɛ	abʁytisɛ	dict	[]	0.000	0.125	0.000
abrutissant	abʁytisɑ	abʁytisɑ	abʁytisˈɑ	abʁytisɑ	dict	[]	0.000	0.125	0.000
abrutisse	abʁytis	abʁytis	abʁytˈis	abʁytis	dict	[]	0.000	0.143	0.000
abrutissent	abʁytis	abʁytis	abʁytˈis	abʁytis	dict	[]	0.000	0.143	0.000
abrutisses	abʁytis	abʁytis	abʁytˈis	abʁytis	dict	[]	0.000	0.143	0.000
abrutissez	abʁytise	abʁytise	abʁytisˈe	abʁytise	dict	[]	0.000	0.125	0.000
abrutissiez	abʁytisje	abʁytisje	abʁytisjˈe	abʁytisje	dict	[]	0.000	0.111	0.000
abrutissions	abʁytisjɔ	abʁytisjɔ	abʁytisjˈɔ	abʁytisjɔ	dict	[]	0.000	0.111	0.000
abrutissons	abʁytisɔ	abʁytisɔ	abʁytisˈɔ	abʁytisɔ	dict	[]	0.000	0.125	0.000
abrutit	abʁyti	abʁyti	abʁytˈi	abʁyti	dict	[]	0.000	0.167	0.000
abrutîmes	abʁytim	abʁytim	abʁytˈim	abʁytim	dict	[]	0.000	0.143	0.000
abrutît	abʁyti	abʁyti	abʁytˈi	abʁyti	dict	[]	0.000	0.167	0.000
abrutîtes	abʁytit	abʁytit	abʁytˈit	abʁytit	dict	[]	0.000	0.143	0.000
abrègement	abʁɛʒmɑ	abʁɛʒmɑ	abʁɛʒmˈɑ	abʁɛʒmɑ	compound	abrège|ment	0.000	0.143	0.000
abréagi	abʁeaʒi	abʁeaʒi	abʁeaʒˈi	abʁeaʒi	compound	ab|réagi	0.000	0.143	0.000
abréagir	abʁeaʒiʁ	abʁeaʒiʁ	abʁeaʒˈiʁ	abʁeaʒiʁ	compound	ab|réagir	0.000	0.125	0.000
abréagira	abʁeaʒiʁa	abʁeaʒiʁa	abʁeaʒiʁˈa	abʁeaʒiʁa	compound	ab|réagira	0.000	0.111	0.000
abréagirai	abʁeaʒiʁe	abʁeaʒiʁe	abʁeaʒiʁˈe	abʁeaʒiʁɛ	dict	[]	0.000	0.111	0.111
abréagiraient	abʁeaʒiʁɛ	abʁeaʒiʁe	abʁeaʒiʁˈɛ	abʁeaʒiʁɛ	compound	abréagirai|ent	0.111	0.111	0.000
abréagirais	abʁeaʒiʁɛ	abʁeaʒiʁe	abʁeaʒiʁˈɛ	abʁeaʒiʁɛ	compound	abréagirai|s	0.111	0.111	0.000
abréagirait	abʁeaʒiʁɛ	abʁeaʒiʁet	abʁeaʒiʁˈɛ	abʁeaʒiʁɛ	compound	abréagirai|t	0.222	0.111	0.000
abréagiras	abʁeaʒiʁa	abʁeaʒiʁa	abʁeaʒiʁˈa	abʁeaʒiʁa	compound	ab|réagiras	0.000	0.111	0.000
abréagirent	abʁeaʒiʁ	abʁeaʒiʁ	abʁeaʒˈiʁ	abʁeaʒiʁ	compound	ab|réagirent	0.000	0.125	0.000
abréagirez	abʁeaʒiʁe	abʁeaʒiʁe	abʁeaʒiʁˈe	abʁeaʒiʁe	compound	ab|réagirez	0.000	0.111	0.000
abréagiriez	abʁeaʒiʁje	abʁeaʒiʁje	abʁeaʒiʁjˈe	abʁeaʒiʁje	compound	ab|réagiriez	0.000	0.100	0.000
abréagirions	abʁeaʒiʁjɔ	abʁeaʒiʁjɔ	abʁeaʒiʁjˈɔ	abʁeaʒiʁjɔ	compound	ab|réagirions	0.000	0.100	0.000
abréagirons	abʁeaʒiʁɔ	abʁeaʒiʁɔ	abʁeaʒiʁˈɔ	abʁeaʒiʁɔ	compound	ab|réagirons	0.000	0.111	0.000
abréagiront	abʁeaʒiʁɔ	abʁeaʒiʁɔ	abʁeaʒiʁˈɔ	abʁeaʒiʁɔ	compound	ab|réagiront	0.000	0.111	0.000
abréagis	abʁeaʒi	abʁeaʒi	abʁeaʒˈi	abʁeaʒi	compound	ab|réagis	0.000	0.143	0.000
abréagissaient	abʁeaʒisɛ	abʁeaʒisɛ	abʁeaʒisˈɛ	abʁeaʒisɛ	compound	ab|réagissaient	0.000	0.111	0.000
abréagissais	abʁeaʒisɛ	abʁeaʒisɛ	abʁeaʒisˈɛ	abʁeaʒisɛ	compound	ab|réagissais	0.000	0.111	0.000
abréagissait	abʁeaʒisɛ	abʁeaʒisɛ	abʁeaʒisˈɛ	abʁeaʒisɛ	compound	ab|réagissait	0.000	0.111	0.000
abréagissant	abʁeaʒisɑ	abʁeaʒisɑ	abʁeaʒisˈɑ	abʁeaʒisɑ	compound	ab|réagissant	0.000	0.111	0.000
abréagisse	abʁeaʒis	abʁeaʒis	abʁeaʒˈis	abʁeaʒis	compound	ab|réagisse	0.000	0.125	0.000
abréagissent	abʁeaʒis	abʁeaʒis	abʁeaʒˈis	abʁeaʒis	compound	ab|réagissent	0.000	0.125	0.000
abréagisses	abʁeaʒis	abʁeaʒis	abʁeaʒˈis	abʁeaʒis	compound	ab|réagisses	0.000	0.125	0.000
abréagissez	abʁeaʒise	abʁeaʒise	abʁeaʒisˈe	abʁeaʒise	compound	ab|réagissez	0.000	0.111	0.000
abréagissiez	abʁeaʒisje	abʁeaʒisje	abʁeaʒisjˈe	abʁeaʒisje	compound	ab|réagissiez	0.000	0.100	0.000
abréagissions	abʁeaʒisjɔ	abʁeaʒisjɔ	abʁeaʒisjˈɔ	abʁeaʒisjɔ	compound	ab|réagissions	0.000	0.100	0.000
abréagissons	abʁeaʒisɔ	abʁeaʒisɔ	abʁeaʒisˈɔ	abʁeaʒisɔ	compound	ab|réagissons	0.000	0.111	0.000
abréagit	abʁeaʒi	abʁeaʒi	abʁeaʒˈi	abʁeaʒi	compound	ab|réagit	0.000	0.143	0.000
abréagîmes	abʁeaʒim	abʁeaʒim	abʁeaʒˈim	abʁeaʒim	compound	ab|réagîmes	0.000	0.125	0.000
abréagît	abʁeaʒi	abʁeaʒi	abʁeaʒˈi	abʁeaʒi	compound	ab|réagît	0.000	0.143	0.000
abréagîtes	abʁeaʒit	abʁeaʒit	abʁeaʒˈit	abʁeaʒit	compound	ab|réagîtes	0.000	0.125	0.000
abrégement	abʁɛʒmɑ	abʁɛʒmɑ	abʁeʒmˈɑ	abʁeʒmɑ	dict	[]	0.000	0.286	0.143
abréger	abʁeʒe	abʁeʒe	abʁeʒˈe	abʁeʒe	dict	[]	0.000	0.167	0.000
abrégé	abʁeʒe	abʁeʒe	abʁeʒˈe	abʁeʒe	dict	[]	0.000	0.167	0.000
abrégément	abʁeʒemɑ	abʁeʒemɑ	abʁeʒemˈɑ	abʁeʒemɑ	compound	abrégé|ment	0.000	0.125	0.000
abréviateur	abʁevjatœʁ	abʁevjatœʁ	abʁevjatˈœʁ	abʁevjatœʁ	compound	ab|ré|via|teur	0.000	0.100	0.000
abréviation	abʁevjasjɔ	abʁevjasjɔ	abʁevjasjˈɔ	abʁevjasjɔ	dict	[]	0.000	0.100	0.000
abrévier	abʁevje	abʁevje	abʁevjˈe	abʁevje	compound	ab|r|évier	0.000	0.143	0.000
abréviez	abʁevje	abʁevje	abʁevjˈe	abʁevje	dict	[]	0.000	0.143	0.000
abscisse	apsis	apsis	absˈis	absis	dict	[]	0.000	0.400	0.200
abscission	apsisjɔ	absisjɔ	absisjˈɔ	absisjɔ	compound	ab|scission	0.143	0.286	0.143
absconder	apskɔde	apskɔde	abskɔdˈe	apskɔde	dict	[]	0.000	0.286	0.000
abscons	apskɔ	apskɔ	abskˈɔ	apskɔ	dict	[]	0.000	0.400	0.000
absconse	apskɔs	apskɔs	abskˈɔs	apskɔs	dict	[]	0.000	0.333	0.000
absence	apsɑs	apsɑs	absˈɑs	absɑs	dict	[]	0.000	0.400	0.200
absent	apsɑ	apsɑ	absˈɑ	apsɑ	dict	[]	0.000	0.500	0.000
absenter	apsɑte	apsɑte	absɑtˈe	absɑte	dict	[]	0.000	0.333	0.167
absents	apsɑ	apsɑ	absˈɑ	apsɑ	dict	[]	0.000	0.500	0.000
absentéisme	apsɑteism	apsɑteism	absɑteˈism	apsɑteism	dict	[]	0.000	0.222	0.000
absentéiste	apsɑteist	apsɑteist	absɑteˈist	absɑteist	dict	[]	0.000	0.222	0.111
absidal	apsidal	absidal	absidˈal	absidal	compound	ab|si|dal	0.143	0.286	0.143
abside	apsid	apsid	absˈid	absid	dict	[]	0.000	0.400	0.200
absidial	apsidjal	absidjal	absidjˈal	absidjal	compound	ab|si|dia|l	0.125	0.250	0.125
absidiale	apsidjal	absidjal	absidjˈal	absidjal	compound	ab|si|diale	0.125	0.250	0.125
absinthe	apsɛt	apsɛt	ˈabsɪnθ	apsɛt	dict	[]	0.000	1.000	0.000
absinthée	apsɛte	apsɛte	absɛtˈe	apsɛte	dict	[]	0.000	0.333	0.000
absolu	apsɔly	apsɔly	absolˈy	absɔly	dict	[]	0.000	0.500	0.167
absolue	apsɔly	apsɔly	absolˈy	absɔly	compound	absolu|e	0.000	0.500	0.167
absolues	apsɔly	apsɔlyɛ	absolˈy	absɔly	compound	absolu|es	0.167	0.500	0.167
absolument	apsɔlymɑ	apsɔlymɑ	absolymˈɑ	absɔlymɑ	dict	[]	0.000	0.375	0.125
absolus	apsɔly	apsɔly	absolˈy	apsɔly	dict	[]	0.000	0.500	0.000
absolution	apsɔlysjɔ	apsɔlysjɔ	absolysjˈɔ	apsɔlysjɔ	dict	[]	0.000	0.333	0.000
absolutisme	apsɔlytism	apsɔlytism	absolytˈism	apsɔlytism	dict	[]	0.000	0.300	0.000
absolutrice	apsɔlytʁis	apsɔlytʁis	absolytʁˈis	apsɔlytʁis	compound	absolu|trice	0.000	0.300	0.000
absorbable	apsɔʁbabl	apsɔʁbabl	absɔʁbˈabl	apsɔʁbabl	compound	absorba|ble	0.000	0.222	0.000
absorbant	apsɔʁbɑ	apsɔʁbɑ	absɔʁbˈɑ	apsɔʁbɑ	dict	[]	0.000	0.286	0.000
absorbe	apsɔʁb	apsɔʁb	absˈɔʁb	apsɔʁb	dict	[]	0.000	0.333	0.000
absorbent	apsɔʁbɑ	apsɔʁb	absˈɔʁb	apsɔʁb	dict	[]	0.143	0.429	0.143
absorber	apsɔʁbe	apsɔʁbe	absɔʁbˈe	apsɔʁbe	dict	[]	0.000	0.286	0.000
absorbeur	apsɔʁbœʁ	apsɔʁbœʁ	absɔʁbˈœʁ	apsɔʁbœʁ	compound	absorbe|ur	0.000	0.250	0.000
absorption	apsɔʁpsjɔ	apsɔʁpsjɔ	absɔʁpsjˈɔ	apsɔʁpsjɔ	dict	[]	0.000	0.222	0.000
absorptivité	apsɔʁptivite	absɔʁptivite	absɔʁptivitˈe	apsɔʁtivite	compound	ab|sor|pt|ivité	0.083	0.167	0.083
absoudre	apsudʁ	apsudʁ	absˈudʁ	apsudʁ	dict	[]	0.000	0.333	0.000
absous	apsu	apsu	absˈu	apsu	dict	[]	0.000	0.500	0.000
absout	apsu	apsu	absˈu	apsu	dict	[]	0.000	0.500	0.000
abstenir	apstəniʁ	apstəniʁ	abstnˈiʁ	apstəniʁ	dict	[]	0.000	0.375	0.000
abstention	apstɑsjɔ	apstɑsjɔ	abstɑsjˈɔ	apstɑsjɔ	dict	[]	0.000	0.250	0.000
abstinent	apstinɑ	apstinɑ	abstˈin	abstin	dict	[]	0.000	0.429	0.286
abstraction	apstʁaksjɔ	apstʁaksjɔ	abstʁaksjˈɔ	apstʁaksjɔ	dict	[]	0.000	0.200	0.000
abstractionnisme	apstʁaksjɔnism	apstʁaksjɔnism	abstʁaksjɔnˈism	apstʁaksjɔnism	compound	abstraction|nisme	0.000	0.143	0.000
abstractionnismes	apstʁaksjɔnism	apstʁaksjɔnism	abstʁaksjɔnˈism	apstʁaksjɔnism	compound	abstraction|nisme|s	0.000	0.143	0.000
abstractions	apstʁaksjɔ	apstʁaksjɔ	abstʁaksjˈɔ	apstʁaksjɔ	dict	[]	0.000	0.200	0.000
abstractive	apstʁaktiv	abstʁaktiv	abstʁaktˈiv	apstʁaktiv	compound	ab|str|active	0.100	0.200	0.000
abstraire	apstʁɛʁ	apstʁɛʁ	abstʁˈɛʁ	abstʁɛʁ	dict	[]	0.000	0.286	0.143
abstrait	apstʁɛ	apstʁɛ	abstʁˈɛ	apstʁɛ	dict	[]	0.000	0.333	0.000
abstraite	apstʁɛt	apstʁɛt	abstʁˈɛt	apstʁɛt	dict	[]	0.000	0.286	0.000
abstraites	apstʁɛt	apstʁɛt	abstʁˈɛt	apstʁɛt	dict	[]	0.000	0.286	0.000
abstraits	apstʁɛ	apstʁɛ	abstʁˈɛ	apstʁɛ	dict	[]	0.000	0.333	0.000
abstrus	apstʁy	apstʁy	abstʁˈy	apstʁy	dict	[]	0.000	0.333	0.000
abstème	apstɛm	apstɛm	abstˈɛm	abstɛm	compound	[]	0.000	0.333	0.167
absurde	apsyʁd	apsyʁd	absˈyʁd	apsyʁd	dict	[]	0.000	0.333	0.000
absurdement	apsyʁdəmɑ	apsyʁdəmɑ	absyʁdəmˈɑ	apsyʁdəmɑ	dict	[]	0.000	0.222	0.000
absurdie	apsyʁdi	apsyʁdi	absyʁdˈi	apsyʁdi	dict	[]	0.000	0.286	0.000
absurdité	apsyʁdite	apsyʁdite	absyʁditˈe	apsyʁdite	dict	[]	0.000	0.222	0.000
abugida	abuɡida	ɑːbuˈɡiːdə	abyʒidˈa	abyʒida	all_lang	[]	0.714	0.429	0.286
abus	aby	aby	abˈy	aby	dict	[]	0.000	0.333	0.000
abusa	abyza	abyza	abyzˈa	abyza	dict	[]	0.000	0.200	0.000
abusai	abyze	abyzɛ	abyzˈe	abyzɛ	dict	[]	0.200	0.200	0.200
abusaient	abyzɛ	abyzɛ	abyzˈɛ	abyzɛ	dict	[]	0.000	0.200	0.000
abusais	abyzɛ	abyzɛ	abyzˈɛ	abyzɛ	dict	[]	0.000	0.200	0.000
abusait	abyzɛ	abyzɛ	abyzˈɛ	abyzɛ	dict	[]	0.000	0.200	0.000
abusant	abyzɑ	abyzɑ	abyzˈɑ	abyzɑ	dict	[]	0.000	0.200	0.000
abusas	abyza	abyza	abyzˈa	abyza	dict	[]	0.000	0.200	0.000
abusasse	abyzas	abyzas	abyzˈas	abyzas	dict	[]	0.000	0.167	0.000
abusassent	abyzas	abyzas	abyzˈas	abyzas	dict	[]	0.000	0.167	0.000
abusasses	abyzas	abyzas	abyzˈas	abyzas	dict	[]	0.000	0.167	0.000
abusassiez	abyzasje	abyzasje	abyzasjˈe	abyzasje	dict	[]	0.000	0.125	0.000
abusassions	abyzasjɔ	abyzasjɔ	abyzasjˈɔ	abyzasjɔ	dict	[]	0.000	0.125	0.000
abusent	abyz	abyz	abˈyz	abyz	dict	[]	0.000	0.250	0.000
abuser	abyze	abyze	abyzˈe	abyze	dict	[]	0.000	0.200	0.000
abusera	abyzʁa	abyzəʁa	abyzʁˈa	abyzəʁa	dict	[]	0.167	0.167	0.167
abuserai	abyzʁe	abyzəʁɛ	abyzʁˈe	abyzəʁe	dict	[]	0.333	0.167	0.167
abuseraient	abyzʁɛ	abyzəʁɛ	abyzʁˈɛ	abyzəʁɛ	dict	[]	0.167	0.167	0.167
abuserais	abyzʁɛ	abyzəʁɛ	abyzʁˈɛ	abyzəʁɛ	dict	[]	0.167	0.167	0.167
abuserait	abyzʁɛ	abyzəʁɛ	abyzʁˈɛ	abyzəʁɛ	dict	[]	0.167	0.167	0.167
abuseras	abyzʁa	abyzəʁa	abyzʁˈa	abyzəʁa	dict	[]	0.167	0.167	0.167
abuserez	abyzʁe	abyzəʁe	abyzʁˈe	abyzəʁe	dict	[]	0.167	0.167	0.167
